0,1,2,3,4,5,6,7,8,9
Despacho Congresal,SAAVEDRA CASTERNOQUE HITLER,09/11/2022,18/11/2022,Lima Egipto Lima,14953.05,11360.02,26313.07,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,TRIGOZO REATEGUI CHERYL,06/11/2022,17/11/2022,Lima Egipto Lima,10423.1,11937.88,22360.98,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MALAGA TRILLO GEORGE EDWARD,16/11/2022,19/11/2022,Lima Egipto Lima,0,7190.59,7190.59,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MALAGA TRILLO GEORGE EDWARD,05/11/2022,10/11/2022,Lima Egipto Lima,0,4353.07,4353.07,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,JAUREGUI MARTINES MILAGROS JACKELINE,16/11/2022,20/11/2022,Lima EE.UU. Lima,6469.03,4005.13,10474.16,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MUÑANTE BARRIOS ALEJANDRO,16/11/2022,18/11/2022,Lima EE.UU. Lima,6469.03,5207.96,11676.99,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PARIONA SINCHE ALFREDO,22/11/2022,27/11/2022,Lima México. Lima,4475.03,5802.16,10277.19,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,WONG PUJADA ENRIQUE,23/11/2022,27/11/2022,Lima México. Lima,4475.03,5721.92,10196.95,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,AMURUZ DULANTO YESSICA ROSSELLI,30/11/2022,02/12/2022,Lima Bélgica. Lima,6256.18,7895.29,14151.47,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARIZBEASCOA JUAN CARLOS,16/11/2022,19/11/2022,Lima Colombia Lima,2355.78,2683.8,5039.58,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,17/11/2022,20/11/2022,Lima Colombia Lima,3377.91,2287.4,5665.31,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,GALARRETA VELARDE LUIS,17/11/2022,20/11/2022,Lima Colombia Lima,3247.87,3591.22,6839.09,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO,17/11/2022,20/11/2022,Lima Colombia Lima,3538.15,3744.66,7282.81,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLÓN LESLYE CAROL,17/11/2022,22/11/2022,Lima Colombia Lima,3464.2,3012.91,6477.11,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,30/11/2022,02/12/2022,Lima Bruselas Lima,8670.63,7458.46,16129.09,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO,30/11/2022,03/12/2022,Lima Bruselas Lima,4979.19,8098.2,13077.39,RECURSOS ORDINARIOS,Mesa Directiva
Asesora Vicepresidente Parlamento Andino Sesion Ordinaria octubre,LEDESMA AZAÑA ENRIQUE,17/11/2022,20/11/2022,Lima Colombia Lima,2355.78,2951.58,5307.36,RECURSOS ORDINARIOS,Mesa Directiva
Asesora del PA Javier Arce Sesión Ordinaria octubre,RODRIGUEZ MACKAY MIGUEL ANGEL,17/11/2022,20/11/2022,Lima Colombia Lima,4097.46,2443.34,6540.8,RECURSOS ORDINARIOS,Mesa Directiva
Asesora del PA Luis Galarreta,CASANOVA SAAVEDRA PEDRO,17/11/2022,20/11/2022,Lima Colombia Lima,3247.87,3544.54,6792.41,RECURSOS ORDINARIOS,Mesa Directiva
Asesora del PA Juan Carlos Ramirez sesión ordinaria octubre,PORTOCARRERO TORRES JESSICA,16/11/2022,19/11/2022,Lima Colombia Lima,2355.78,2779.04,5134.82,RECURSOS ORDINARIOS,Mesa Directiva
Asistente del PA Javier Arce Sesión Ordinaria octubre,LA TORRES GONZALES OSKAR,17/11/2022,20/11/2022,Lima Colombia Lima,4055.66,2190.33,6245.99,RECURSOS ORDINARIOS,Mesa Directiva
Asesor del PA Juan Carlos Ramirez sesión ordinaria octubre,OYARCE CALDERON JOEL MARTIN,16/11/2022,19/11/2022,Lima Colombia Lima,2355.78,2957.13,5312.91,RECURSOS ORDINARIOS,Mesa Directiva
Asesor del PA Leslie Lazo sesión ordinaria octubre,HIDALGO RODRIGUEZ JOSE ANTONIO,17/11/2022,23/11/2022,Lima Colombia Lima,3250.12,4690.12,7940.24,RECURSOS ORDINARIOS,Mesa Directiva
Personal del PA Gustavo Pacheco sesión ordinaria octubre,MASAMOTO RIVAS RUTH,17/11/2022,20/11/2022,Lima Colombia Lima,4023.59,3135.58,7159.17,RECURSOS ORDINARIOS,Mesa Directiva
Personal del PA Gustavo Pacheco sesión ordinaria octubre,COARICONA MENDOZA DENCY YUDIH,17/11/2022,20/11/2022,Lima Colombia Lima,4023.59,3512.69,7536.28,RECURSOS ORDINARIOS,Mesa Directiva
Despacho PEX,LIZARZABURU LIZARZABURU JUAN CARLOS,25/11/2022,03/12/2022,Lima Italia Lima,7418.3,0,7418.3,RECURSOS ORDINARIOS,Mesa Directiva
Personal Despacho PEX,NAVARRO ARMESTAR MARICEL,25/11/2022,03/12/2022,Lima Italia Lima,7418.3,0,7418.3,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,VASQUEZ VELA LUCINDA,06/11/2022,09/11/2022,Lima Argentina Lima,6857.36,0,6857.36,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,TELLO MONTES NIVARDO,18/11/2022,21/11/2022,Lima EE.UU. Lima,2969.08,0,2969.08,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,VENTURA ANGEL HECTOR JOSE,04/04/2022,06/04/2022,Lima Colombia Lima,5523.63,2112.37,7636,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,GALARRETA VELARDE LUIS FERNANDO,10/04/2022,15/04/2022,Lima Argentina Lima,8141.41,7226.69,15368.1,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARIZBEASCOA JUAN CARLOS,10/04/2022,15/04/2022,Lima Argentina Lima,8141.41,6143.99,14285.4,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,18/04/2022,21/04/2022,Lima Colombia Lima,4181.94,3485.66,7667.6,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,3116.53,6721.23,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARIZBEASCOA JUAN CARLOS,18/04/2022,21/04/2022,Lima Colombia Lima,4020.07,3483.08,7503.15,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLÓN LESLYE CAROL,18/04/2022,21/04/2022,Lima Colombia Lima,3604.7,2887.39,6492.09,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Parlamentario vicepresidente PA,RODRIGUEZ MACKAY MIGUEL ANGEL,18/04/2022,21/04/2022,Lima Colombia Lima,5708.88,3548.21,9257.09,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Arce,BRAVO TORO JORGE,18/04/2022,21/04/2022,Lima Colombia Lima,5708.88,3763.29,9472.17,RECURSOS ORDINARIOS,Mesa Directiva
Asistente PA Arce,MORON SAN FERNANDO KEVIN,18/04/2022,21/04/2022,Lima Colombia Lima,5708.88,3537.84,9246.72,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Ramirez,TELLO VILCHEZ MARIA DEL CARMEN,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,3397.12,7001.82,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Ramirez,MOSQUEIRA BUSTAMANTE EDGARDO,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,3413.73,7018.43,RECURSOS ORDINARIOS,Mesa Directiva
Técnico PA Pacheco,MOLINA LUJAN MARIANE,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,3183.64,6788.34,RECURSOS ORDINARIOS,Mesa Directiva
AsIstente PA Pacheco,MASAMOTO RIVAS DIANA,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,2518.87,6123.57,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,TORRES SIAS JIMMY,18/04/2022,21/04/2022,Lima Colombia Lima,3604.7,3139.75,6744.45,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,HIDALGO RODRIGUEZ JOSE ANTONIO,18/04/2022,21/04/2022,Lima Colombia Lima,3604.7,3069.68,6674.38,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,CRUZ MAMANI FLAVIO,13/03/2022,19/03/2022,Lima Reino Unido Lima,7386.36,8819.81,16206.17,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MALAGA TRILLO EDWARD,13/03/2022,19/03/2022,Lima Reino Unido Lima,8057.8,4014.75,12072.55,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,ZEBALLOS APONTE JORGE ARTURO,20/03/2022,26/03/2022,Lima España Lima,5641.87,11271.31,16913.18,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,LIZARZABURU LIZARZABURU JUAN CARLOS,22/03/2022,26/03/2022,Lima Estados Unidos Lima,9933.19,5838.45,15771.64,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Cong. Zevallos,ZEBALLOS HURTADO JORGE ARTURO,20/03/2022,25/03/2022,Lima España Lima,8854.9,9293.22,18148.12,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Cong. Lizarzaburu,ALLEMANT FLORINDEZ PATRICK PETER,22/03/2022,26/03/2022,Lima Estados Unidos Lima,10003.45,6196.2,16199.65,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,GALARRETA VELARDE LUIS FERNANDO,03/03/2022,05/03/2022,Lima Colombia Lima,0,1874.59,1874.59,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Galarreta,CASANOVA SAAVEDRA PEDRO,03/03/2022,05/03/2022,Lima Colombia Lima,0,1757.66,1757.66,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,28/03/2022,01/04/2022,Lima Colombia Lima,2402.9,3678.51,6081.41,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO,28/03/2022,31/03/2022,Lima Colombia Lima,796.7,2910.47,3707.17,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARIZBEASCOA JUAN CARLOS,28/03/2022,01/04/2022,Lima Colombia Lima,1723.12,4094.27,5817.39,RECURSOS ORDINARIOS,Mesa Directiva
Asesora Parlamentario vicepresidente PA,ALFARO MORI PAOLA,28/03/2022,01/04/2022,Lima Colombia Lima,2192.7,3578.98,5771.68,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Arce,BRAVO TORO JORGE,28/03/2022,01/04/2022,Lima Colombia Lima,2192.7,3889.35,6082.05,RECURSOS ORDINARIOS,Mesa Directiva
Asistente PA Arce,MORON SAN FERNANDO KEVIN,28/03/2022,01/04/2022,Lima Colombia Lima,2192.7,3925.35,6118.05,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,MAMANI BARRIGA JIM ALI,28/03/2022,01/04/2022,Lima Colombia Lima,1888.59,4731.89,6620.48,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,OYARCE CALDERON JOEL MARTIN,28/03/2022,01/04/2022,Lima Colombia Lima,1723.12,4447.64,6170.76,RECURSOS ORDINARIOS,Mesa Directiva
Auxiliar PA Pacheco,FLORES GUERRA CAROLINA,28/03/2022,31/03/2022,Lima Colombia Lima,1723.12,4380.57,6103.69,RECURSOS ORDINARIOS,Mesa Directiva
AsIstente PA Pacheco,COARICONA MENDOZA DANCY YUDITH,28/03/2022,31/03/2022,Lima Colombia Lima,1723.12,4028.21,5751.33,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,HIDALGO RODRIGUEZ JOSE,28/03/2022,02/04/2022,Lima Colombia Lima,2349.46,0,2349.46,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,TORRES SIAS JIMMY,28/03/2022,02/04/2022,Lima Colombia Lima,2350.46,0,2350.46,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLON LESLYE,28/03/2022,02/04/2022,Lima Colombia Lima,2175.69,0,2175.69,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,MALAGA TRILLO GEORGE EDWARD,16/01/2023,21/01/2023,Lima Chile Lima,3335.39,5982.57,9317.96,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,GONZA CASTILLO AMÉRICO,24/01/2023,26/01/2023,Lima Ginebra Lima,5118.41,3033.03,8151.44,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,LIZARZABURU LIZARZABURU JUAN CARLOS,17/01/2023,22/01/2023,Lima EEUU Lima,7707.05,10296,18003.05,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Cong. Lizarzaburu,NAVARRO ARMESTAR MARICIEL MILAGROS,17/01/2023,22/01/2023,Lima EEUU Lima,7707.05,10296,18003.05,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,23/01/2023,27/01/2023,Lima Bolivia Lima,2414.89,3324.91,5739.8,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO,23/01/2023,28/01/2023,Lima Bolivia Lima,2744.33,5622.15,8366.48,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLÓN LESLYE CAROL,25/01/2023,27/01/2023,Lima Bolivia Lima,3830.96,1900.72,5731.68,RECURSOS ORDINARIOS,Mesa Directiva
Personal del PA Javier Arce Sesión Extraordinario Enero,CORONEL VASQUEZ NORMAN NELSON,23/01/2023,27/01/2023,Lima Bolivia Lima,2414.89,3360.25,5775.14,RECURSOS ORDINARIOS,Mesa Directiva
Personal del PA Javier Arce Sesión Extraordinario Enero,CHOQUE ACERO JOSE LUIS,23/01/2023,27/01/2023,Lima Bolivia Lima,2414.89,3266.3,5681.19,RECURSOS ORDINARIOS,Mesa Directiva
Personal del PA Gustavo Pacheco sesión extraordinaria enero,COARICONA MENDOZA DENCY YUDIH,23/01/2023,28/01/2023,Lima Bolivia Lima,3135.94,5220.88,8356.82,RECURSOS ORDINARIOS,Mesa Directiva
Personal del PA Leslie Lazo Sesión Extraordinario Enero,HIDALGO RODRIGUEZ JOSE ANTONIO,25/01/2023,27/01/2023,Lima Bolivia Lima,3830.96,2192.34,6023.3,RECURSOS ORDINARIOS,Mesa Directiva
Personal del PA Leslie Lazo Sesión Extraordinario Enero,SIPION CASTILLO JESUS,25/01/2023,27/01/2023,Lima Bolivia Lima,3927.23,1974.33,5901.56,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,LIZARZABURU LIZARZABURU JUAN CARLOS,20/02/2022,23/02/2022,Lima Colombia Lima,3364.45,3665.96,7030.41,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Cong. Lizarzaburu,ALLEMANT FLORINDEZ PATRICK PETER,20/02/2022,23/02/2022,Lima Colombia Lima,3212.59,2650.51,5863.1,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,27/02/2022,02/03/2022,Lima Colombia Lima,1667.52,3684.31,5351.83,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO ADOLFO,27/02/2022,02/03/2022,Lima Colombia Lima,1642.99,3236.34,4879.33,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARISBEASCOA JUAN CARLOS,27/02/2022,02/03/2022,Lima Colombia Lima,2414.99,3659.62,6074.61,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLON LESLYE CAROL,27/02/2022,02/03/2022,Lima Colombia Lima,1667.52,3723.59,5391.11,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,GALARRETA VELARDE LUIS FERNANDO,27/02/2022,02/03/2022,Lima Colombia Lima,3443.1,3125.08,6568.18,RECURSOS ORDINARIOS,Mesa Directiva
Técnico Parlamentario vicepresidente PA,GASTAÑADUI RAMIREZ SANTIAGO,27/02/2022,02/03/2022,Lima Colombia Lima,1667.52,3842.8,5510.32,RECURSOS ORDINARIOS,Mesa Directiva
Asistente PA Arce,NAVARRO CARRANZA MARIO,27/02/2022,02/03/2022,Lima Colombia Lima,1667.52,3741.04,5408.56,RECURSOS ORDINARIOS,Mesa Directiva
Técnico PA Arce,PEREZ SOSA ANA,27/02/2022,02/03/2022,Lima Colombia Lima,2423.08,3876.15,6299.23,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,MAMANI BARRIGA JIM ALI,27/02/2022,02/03/2022,Lima Colombia Lima,2414.99,3834.77,6249.76,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,OYARCE CALDERON JOEL MARTIN,27/02/2022,02/03/2022,Lima Colombia Lima,2414.99,3693.64,6108.63,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,TORRES SIAS JIMMY,27/02/2022,02/03/2022,Lima Colombia Lima,1667.52,3852.82,5520.34,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,HIDALGO RODRIGUEZ JOSE ANTONIO,27/02/2022,02/03/2022,Lima Colombia Lima,1667.52,3658.93,5326.45,RECURSOS ORDINARIOS,Mesa Directiva
Auxiliar PA Pacheco,MOLINA LUJAN MARIANE,27/02/2022,02/03/2022,Lima Colombia Lima,1642.99,3447.59,5090.58,RECURSOS ORDINARIOS,Mesa Directiva
AsIstente PA Pacheco,CHEHADE MOYA OMAR,27/02/2022,02/03/2022,Lima Colombia Lima,1200.45,3253.46,4453.91,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Galarreta,CASANOVA SAAVEDRA PEDRO,27/02/2022,02/03/2022,Lima Colombia Lima,3443.1,3261.59,6704.69,RECURSOS ORDINARIOS,Mesa Directiva
Comisión de Parlatino,"CAMONES SORIANO, LADY",08/02/2022,13/02/2022,Lima Panamá Lima,4146.97,0,4146.97,RECURSOS ORDINARIOS,Mesa Directiva
Comisión de Parlatino,"MONTEZA FACHO, SILVIA",08/02/2022,13/02/2022,Lima Panamá Lima,3982.78,0,3982.78,RECURSOS ORDINARIOS,Mesa Directiva
Comisión de Parlatino,"JERI ORE, JOSE ENRIQUE",08/02/2022,13/02/2022,Lima Panamá Lima,3765.6,0,3765.6,RECURSOS ORDINARIOS,Mesa Directiva
Comisión de Parlatino,"CHIRINOS VENEGAS, PATRICIA",08/02/2022,13/02/2022,Lima Panamá Lima,3765.6,0,3765.6,RECURSOS ORDINARIOS,Mesa Directiva
Comisión de Parlatino,"ANDERSON RAMIREZ, CARLOS",08/02/2022,13/02/2022,Lima Panamá Lima,3765.6,0,3765.6,RECURSOS ORDINARIOS,Mesa Directiva
Comisión de Parlatino,"TACURI VALDIVIA, GERMAN",08/02/2022,13/02/2022,Lima Panamá Lima,3929.8,0,3929.8,RECURSOS ORDINARIOS,Mesa Directiva
Comisión de Parlatino,"YARROW LUMBRERAS, NORMA",08/02/2022,13/02/2022,Lima Panamá Lima,3419.93,0,3419.93,RECURSOS ORDINARIOS,Mesa Directiva
Comisión de Parlatino,"ALVA PRIETO, MARIA DE CARMEN",08/02/2022,13/02/2022,Lima Panamá Lima,3393.26,0,3393.26,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,TRIGOZO REATEGUI CHERYL,18/05/2022,20/05/2022,Lima Brasil Lima,8187.57,1795.31,9982.88,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PABLO MEDINA FLOR,17/05/2022,20/05/2022,Lima España Lima,8924.46,451.08,9375.54,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PAREDES GONZALES ALEX,17/05/2022,20/05/2022,Lima España Lima,12586.71,4872.34,17459.05,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,ZEBALLOS APONTE JORGE,15/05/2022,22/05/2022,Lima EE.UU Lima,5475.99,6432,11907.99,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,LIZARZABURU LIZARZABURU JUAN CARLOS,15/05/2022,21/05/2022,Lima Chile Lima,1350.38,8621.18,9971.56,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MUÑANTE BARRIOS ALEJANDRO,25/05/2022,28/05/2022,Lima Hungria Lima,9025.51,3811.46,12836.97,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PAREDES FONSECA KAROL,17/05/2022,19/05/2022,Lima Brasil Lima,7049.83,1798.74,8848.57,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,VARAS MELENDEZ ELIAS,25/05/2022,27/05/2022,Lima Cuba Lima,5814.8,2738.99,8553.79,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MEDINA MINAYA ESDRAS,25/05/2022,27/05/2022,Lima Cuba Lima,5814.8,2725.42,8540.22,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Cong.Zeballos,ZEBALLOS HURTADO JORGE,15/05/2022,22/05/2022,Lima EE.UU Lima,5559.37,11511.13,17070.5,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Cong.Lizarzaburu,ALLEMANT FLORINDEZ PATRICK,15/05/2022,21/05/2022,Lima Chile Lima,1449.32,7572.59,9021.91,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARIZBEASCOA JUAN CARLOS,24/05/2022,31/05/2022,Lima Colombia Lima,1278.99,6782.21,8061.2,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO,24/05/2022,31/05/2022,Lima Colombia Lima,2414.04,7428.73,9842.77,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLÓN LESLYE CAROL,24/05/2022,28/05/2022,Lima Colombia Lima,1012.28,3813.87,4826.15,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,GALARRETA VELARDE LUIS FERNANDO,24/05/2022,29/05/2022,Lima Colombia Lima,1274.98,4899.07,6174.05,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,JILAPA HUMPIRI NURY,26/05/2022,01/06/2022,Lima Colombia Lima,2376.9,4215.53,6592.43,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Ramirez,OYARCE CALDERON JOEL MARTIN,24/05/2022,31/05/2022,Lima Colombia Lima,1278.99,6974.07,8253.06,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Ramirez,MAMANI BARRIGA JIM ALI,24/05/2022,31/05/2022,Lima Colombia Lima,1278.99,7763.27,9042.26,RECURSOS ORDINARIOS,Mesa Directiva
Técnico PA Pacheco,FLORES GUERRA CAROLINA,24/05/2022,31/05/2022,Lima Colombia Lima,2665.46,7829.71,10495.17,RECURSOS ORDINARIOS,Mesa Directiva
AsIstente PA Pacheco,COARICONA MENDOZA DANCY YUDITH,24/05/2022,31/05/2022,Lima Colombia Lima,2665.46,7058.09,7058.09,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,TORRES SIAS JIMMY,24/05/2022,28/05/2022,Lima Colombia Lima,1012.28,4461.05,5473.33,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Galarreta,CASANOVA SAAVEDRA PEDRO,24/05/2022,29/05/2022,Lima Colombia Lima,1274.98,4696.05,5971.03,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Arce,PEREZ SOSA ANA,24/05/2022,01/06/2022,Lima Colombia Lima,1271.97,0,1271.97,RECURSOS ORDINARIOS,Mesa Directiva
Asistente PA Arce,PAREDES TUME JHOAN,24/05/2022,01/06/2022,Lima Colombia Lima,1271.97,0,1271.97,RECURSOS ORDINARIOS,Mesa Directiva
