0,1,2,3,4,5,6,7,8,9
PRESIDENCIA,"CANALES BECERRA, CLAUDIA VICTORIA",24/04/2022,28/04/2022,LIMA-CUSCO-LIMA,1108.47,0,1108.47,RECURSOS ORDINARIOS,MESA DIRECTIVA
RUIZ RODRIGUEZ MAGALY ROSMERY,"CARBAJAL REYES, CECILIA ROSA",18/04/2022,22/04/2022,LIMA-LA LIBERTAD-LIMA,1041.35,1600,2641.35,RECURSOS ORDINARIOS,MESA DIRECTIVA
TACURI VALDIVIA GERMAN ADOLFO,"CARDENAS DEL PINO, STEPHANIE SCARLET",18/04/2022,22/04/2022,LIMA-AYACUCHO-LIMA,0,1550,1550,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE DESCENTRALIZACION, REGIONALIZACION, GOBIERNOS LOCALES Y MODERNIZACION DE LA GESTION DEL ESTADO","CARDENAS PERAUNA, MARIA MERCEDES",24/04/2022,28/04/2022,LIMA-CUSCO-LIMA,1282.78,1043.36,2326.14,RECURSOS ORDINARIOS,MESA DIRECTIVA
TRIGOZO REATEGUI CHERYL,"CARRION MELITON, LEIFER MIGUEL",18/04/2022,22/04/2022,LIMA-SAN MARTIN-LIMA,407.15,1464,1871.15,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE ECONOMIA, BANCA, FINANZAS E INTELIGENCIA FINANCIERA","CARRION RICHARDSON, JOSE IGNACIO",23/04/2022,25/04/2022,LIMA-TARAPOTO-LIMA,804.19,448,1252.19,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ UREÑA ILICH FREDY,"CASAS TORRES, RENZO JIREH",18/04/2022,22/04/2022,LIMA-JUNIN-LIMA,824.13,1291,2115.13,RECURSOS ORDINARIOS,MESA DIRECTIVA
TERCERA VICEPRESIDENCIA,"CASTILLO CHANDUVI, GIULIANA ELIZABETH",20/04/2022,21/04/2022,LIMA-ICA-LIMA,0,0,0,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CASTRO ROSSELL, MARCO ALEJANDRO",01/04/2022,03/04/2022,LIMA-HUANUCO-LIMA,740.53,770,1510.53,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CASTRO ROSSELL, MARCO ALEJANDRO",04/04/2022,04/04/2022,LIMA-HUANUCO-LIMA,0,211,211,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CASTRO ROSSELL, MARCO ALEJANDRO",23/04/2022,28/04/2022,LIMA-CUSCO-LIMA,1337.72,0,1337.72,RECURSOS ORDINARIOS,MESA DIRECTIVA
LIMACHI QUISPE NIEVES ESMERALDA,"CCALLI CCALLI, EMMA BETSI",18/04/2022,22/04/2022,LIMA-TACNA-LIMA,396.29,1346.5,1742.79,RECURSOS ORDINARIOS,MESA DIRECTIVA
PALACIOS HUAMAN MARGOT,"CCARHUAYPIÑA LOPE, DERRICK HAUCER",18/04/2022,22/04/2022,LIMA-AYACUCHO-LIMA,276.62,1373,1649.62,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYMUNDO MERCADO EDGARD CORNELIO,"CHANCA ARRIOLA, JORGE ROQUE",18/04/2022,22/04/2022,LIMA-JUNIN-LIMA,1105.18,1311.01,2416.19,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE CULTURA Y PATRIMONIO CULTURAL,"CHATI QUISPE, GUIDO ERNESTO",03/04/2022,04/04/2022,LIMA-HUAURA-LIMA,0,0,0,RECURSOS ORDINARIOS,MESA DIRECTIVA
PADILLA ROMERO JAVIER ROMMEL,"CHAVEZ DIAZ, JHAROL JHAIRO",18/04/2022,22/04/2022,LIMA-LIMA PROVINCIAS-LIMA,0,1475.5,1475.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"CHAVEZ MIRANDA, GERSON ABIU",18/04/2022,22/04/2022,LIMA-CAJAMARCA-LIMA,777.28,1585,2362.28,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE LA MUJER Y FAMILIA,"CHIANG RIOS, ABIGAIL ARASA",20/04/2022,26/04/2022,LIMA-CUSCO-LIMA,1072.9,2240,3312.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
HUAMAN CORONADO RAUL,"CHIRE VILLAFUERTE, MARCO ANTONIO",18/04/2022,22/04/2022,LIMA-AYACUCHO-LIMA,587.53,1600,2187.53,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE TRABAJO Y SEGURIDAD SOCIAL,"CHULLUNQUIA HUAHUA, JULIO RAUL",04/04/2022,06/04/2022,LIMA-IQUITOS-LIMA,696.69,778,1474.69,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA HERMOSILLA ELIZABETH SARA,"CHUNGA PALACIOS, WALTER FIDEL",18/04/2022,22/04/2022,LIMA-HUANUCO-LIMA,447.76,1380,1827.76,RECURSOS ORDINARIOS,MESA DIRECTIVA
REVILLA VILLANUEVA CESAR MANUEL,"CIEZA ARAMBULO, JUAN DIEGO",18/04/2022,22/04/2022,LIMA-PIURA-LIMA,898.34,1516,2414.34,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RAMIREZ ALEX RANDU,"CIPRIAN QUICHCA, LUIS MIGUEL",18/04/2022,22/04/2022,LIMA-AYACUCHO-LIMA,652.57,320,972.57,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO RAUL FELIPE,"COMENA GUZMAN, CARLOS ALBERTO",18/04/2022,22/04/2022,LIMA-ICA-LIMA,0,0,0,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA MINAYA ESDRAS RICARDO,"CONDORI QUISPE, DEYSI KARINA",18/04/2022,22/04/2022,LIMA-AREQUIPA-LIMA,947.94,1437,2384.94,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"CONTRERAS ACUÑA, KALET JHEFERSON",18/04/2022,22/04/2022,LIMA-ANCASH-LIMA,0,0,0,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RAMIREZ ALEX RANDU,"CONTRERAS LUJAN, NELIDA LIZBETH",18/04/2022,22/04/2022,LIMA-AYACUCHO-LIMA,599.67,320,919.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"CORDOVA GARCIA, EDWAR FRANZ",18/04/2022,22/04/2022,LIMA-CAJAMARCA-LIMA,777.28,1538,2315.28,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CORREA ALAMO, MIRTHA ELIZABETH",01/04/2022,03/04/2022,LIMA-HUANUCO-LIMA,851.9,564,1415.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CORREA ALAMO, MIRTHA ELIZABETH",23/04/2022,28/04/2022,LIMA-CUSCO-LIMA,1531.69,0,1531.69,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE LUIS ROBERTO,"CRUZ VARGAS, KATHERINE MARITA DANY",18/04/2022,22/04/2022,LIMA-LA LIBERTAD-LIMA,721.65,1587.38,2309.03,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE LUIS ROBERTO,"CRUZATE APONTE, GIANLUCA STEFANO",18/04/2022,22/04/2022,LIMA-LA LIBERTAD-LIMA,931.4,1598.14,2529.54,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE SALUD Y POBLACION,"CUBA GARCIA, HERBERTH ULISES",24/04/2022,27/04/2022,LIMA-CAJAMARCA-LIMA,794.91,1080.2,1875.11,RECURSOS ORDINARIOS,MESA DIRECTIVA
BARBARAN REYES ROSANGELA ANDREA,"DAVILA VILCHEZ, CHRISTIAN EDWIN",18/04/2022,22/04/2022,LIMA-LIMA Y TUMBES-LIMA,1560.71,1600,3160.71,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE INCLUSION SOCIAL Y PERSONAS CON DISCAPACIDAD,"DE LA CRUZ BECERRIL, JOHNNY JANEO",28/04/2022,29/04/2022,LIMA-HUANUCO-LIMA,0,640,640,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZA CASTILLO AMERICO,"DE LA CRUZ HERNANDEZ, CHRISTIAN ERIKSON",18/04/2022,22/04/2022,LIMA-CAJAMARCA-LIMA,1179.78,1580,2759.78,RECURSOS ORDINARIOS,MESA DIRECTIVA
AZURIN LOAYZA ALFREDO,"DEL PINO FRANCO, JULIO CESAR",18/04/2022,22/04/2022,LIMA-CUSCO-LIMA,1255.37,1581.4,2836.77,RECURSOS ORDINARIOS,MESA DIRECTIVA
JULON IRIGOIN ELVA EDHIT,"DIAZ DIAZ, MONICA ANABEL",18/04/2022,22/04/2022,LIMA-CAJAMARCA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
ECHEVERRIA RODRIGUEZ HAMLET,"DIAZ MEGO, VICTOR",18/04/2022,22/04/2022,LIMA-CAJAMARCA-LIMA,632.2,1600,2232.2,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"DUEÑAS DE LA CRUZ, VICTOR HUGO",01/04/2022,02/04/2022,LIMA-PIURA-LIMA,1381.22,382,1763.22,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"DUEÑAS DE LA CRUZ, VICTOR HUGO",24/04/2022,28/04/2022,LIMA-PUNO-LIMA,1383.63,0,1383.63,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO FREDDY RONALD,"DURAND LOPEZ, MOISES",18/04/2022,22/04/2022,LIMA-PASCO-LIMA,0,0,0,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ELGUERA MENA, JUAN CARLOS",18/04/2022,22/04/2022,LIMA-LIMA PROVINCIAS-LIMA,0,0,0,RECURSOS ORDINARIOS,MESA DIRECTIVA
RIVAS CHACARA JANET MILAGROS,"ELIAS MAZA, ALAN JHOEL",18/04/2022,22/04/2022,LIMA-LIMA-PROVINCIAS-LIMA,0,0,0,RECURSOS ORDINARIOS,MESA DIRECTIVA
ZETA CHUNGA CRUZ MARIA,"ENCINAS FERREYRA, LOURDES PAOLA",18/04/2022,22/04/2022,LIMA-PIURA-LIMA,1167.54,1582.46,2750,RECURSOS ORDINARIOS,MESA DIRECTIVA
DEPARTAMENTO DE SERVICIOS GENERALES,"ESCAJADILLO VIVANCO, LUIS FERNANDO",17/04/2022,18/04/2022,LIMA-NAZCA-LIMA,0,640,640,RECURSOS ORDINARIOS,MESA DIRECTIVA
WILLIAMS ZAPATA JOSE DANIEL,"ESCRIBA ZUÑIGA, CRISTHIAN LEONARDO",18/04/2022,22/04/2022,LIMA-LIMA METROPOLITANA-LIMA,0,1078.7,1078.7,RECURSOS ORDINARIOS,MESA DIRECTIVA
UGARTE MAMANI JHAKELINE KATY,"FELICES VILLAFUERTE, WILBER SILVESTRE",18/04/2022,22/04/2022,LIMA-CUSCO-LIMA,1274.96,1585.8,2860.76,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMIS INVEST MULT SOBRE CONCEPTO CARGO FIJO EN RECIBOS DE SERVICIO DE ELECTRICIDAD EN MARZO ABRIL MAYO Y JUNIO DE 2020,"FERNANDEZ APAZA, GERARDO GABRIEL",06/04/2022,10/04/2022,LIMA-PUNO-LIMA,790.57,1413.34,2203.91,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMIS INVEST MULT SOBRE CONCEPTO CARGO FIJO EN RECIBOS DE SERVICIO DE ELECTRICIDAD EN MARZO ABRIL MAYO Y JUNIO DE 2020,"FERNANDEZ APAZA, GERARDO GABRIEL",27/04/2022,02/05/2022,LIMA-HUANCAYO-LIMA,871.53,1920,2791.53,RECURSOS ORDINARIOS,MESA DIRECTIVA
PARIONA SINCHE ALFREDO,"FERNANDEZ HUAMAN, DOMINGO",18/04/2022,22/04/2022,LIMA-HUANCAVELICA-LIMA,0,0,0,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ JORGE SAMUEL,"FERREL ZEBALLOS, WILDOR JULIO",18/04/2022,22/04/2022,LIMA-MOQUEGUA-LIMA,992.02,1565,2557.02,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE DESCENTRALIZACION, REGIONALIZACION, GOBIERNOS LOCALES Y MODERNIZACION DE LA GESTION DEL ESTADO","FLORES VARGAS, JOSE",24/04/2022,28/04/2022,LIMA-CUSCO-LIMA,1282.78,1046.36,2329.14,RECURSOS ORDINARIOS,MESA DIRECTIVA
PICON QUEDO LUIS RAUL,"FRETEL RAMIREZ, LILIANA",18/04/2022,22/04/2022,LIMA-HUANUCO-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
MESA MULTIPARTIDARIA DE JOVENES PARLAMENTARIOS,"GALLEGOS MOLINA, LUIS WALTER",01/04/2022,03/04/2022,LIMA-HUANUCO-LIMA,651.77,960,1611.77,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO PALACIOS WILSON,"GALLEGOS PALIZA, MARIO FRANCISCO",18/04/2022,22/04/2022,LIMA-HUANCAVELICA-LIMA,1220.05,977.4,2197.45,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO REYES ALEJANDRO,"GAMARRA MASCO, EDGAR",18/04/2022,22/04/2022,LIMA-CUSCO-LIMA,1325.16,1600,2925.16,RECURSOS ORDINARIOS,MESA DIRECTIVA
JULON IRIGOIN ELVA EDHIT,"GAMARRA MUNDACA, CYNTHIA GISSELA",18/04/2022,22/04/2022,LIMA-CAJAMARCA-LIMA,1269.57,1600,2869.57,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
