0,1,2,3,4,5,6,7,8,9
DOROTEO CARBAJO RAUL FELIPE,"CASSANO TORRES, JUAN ALFREDO",29/11/2021,03/12/2021,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACUÑA PERALTA SEGUNDO HECTOR,"COLLANTES HUACACOLQUI, YURIKO MICHELLE",29/11/2021,03/12/2021,LIMA-LA LIBERTAD-LIMA,125,0,125,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE SALUD Y POBLACION,"CUBA GARCIA, HERBERTH ULISES",28/11/2021,01/12/2021,LIMA-ANCASH-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"DELAO LIZARDO, LARRY ALVIN",29/11/2021,03/12/2021,LIMA-ANCASH-LIMA,145,1465,1610,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"DOMINGUEZ MORA, PEDRO EDUARDO",29/11/2021,03/12/2021,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ELGUERA MENA, JUAN CARLOS",29/11/2021,03/12/2021,LIMA-LIMA PROVINCIAS-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO FREDDY RONALD,"GAONA HUAMAN, JUAN CARLOS",29/11/2021,13/12/2021,LIMA-PASCO-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION AGRARIA,"GARCIA TORREBLANCA, ELVIS STEVENS",10/11/2021,13/11/2021,LIMA-HUANUCO-PASCO-LIMA,250,0,250,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ LESLIE VIVIAN,"GONZALES NICHO, CINTHYA LILIANA",29/11/2021,03/12/2021,LIMA-LIMA PROVINCIAS-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
HUAMAN CORONADO RAUL,"HUARACC CUADROS, SANDRA RUTH",29/11/2021,03/12/2021,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
ELIAS AVALOS JOSE LUIS,"IBARRA TRUJILLO, MIGUEL ANGEL",29/11/2021,03/12/2021,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ LESLIE VIVIAN,"MELGAR CRUZ, ALEJANDRA MARIA",29/11/2021,03/12/2021,LIMA-LIMA PROVINCIAS-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
PARIONA SINCHE ALFREDO,"MELO SALAS, MANUEL ANTONY",29/11/2021,03/12/2021,LIMA-HUANCAVELICA-LIMA,50,1253.5,1303.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
ELIAS AVALOS JOSE LUIS,"MENDIETA LEYVA, ALFREDO TEOBALDO",29/11/2021,03/12/2021,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTICORENA MENDOZA JORGE ALFONSO,"MORALES CAÑAHUA, ENRIQUE EDILBERTO",29/11/2021,03/12/2021,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"MUNAYCO CASTRO, FERNANDO JOEL",29/11/2021,03/12/2021,LIMA-ANCASH-LIMA,142,1465,1607,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTICORENA MENDOZA JORGE ALFONSO,"PATIÑO ASTORAYME, EDNA ZARELA",29/11/2021,03/12/2021,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
ESPINOZA VARGAS JHAEC DARWIN,"PEREZ REYES, RAFAEL YURI",29/11/2021,03/12/2021,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO FREDDY RONALD,"PEREZ SANTIVAÑEZ, MARCOS",29/11/2021,13/12/2021,LIMA-PASCO-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO RAUL FELIPE,"REYES ORTIZ, MARIO RICARDO",29/11/2021,03/12/2021,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"RIERA RODRIGUEZ, WALTER AUGUSTO",29/11/2021,03/12/2021,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE CULTURA Y PATRIMONIO CULTURAL,"RIVAS GOMEZ, JACQUELINE LUCIA",06/11/2021,09/11/2021,LIMA-NASCA-ICA-LIMA,130,649,779,RECURSOS ORDINARIOS,MESA DIRECTIVA
HUAMAN CORONADO RAUL,"ROMAN JORDAN, EDUARDO",29/11/2021,03/12/2021,LIMA-ICA-LIMA,45,1599.85,1644.85,RECURSOS ORDINARIOS,MESA DIRECTIVA
RUIZ RODRIGUEZ MAGALY ROSMERY,"ROMERO NIMA, JOHNNY FABIAN",29/11/2021,03/12/2021,LIMA-LA LIBERTAD-LIMA,125,1600,1725,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ROSAS PARADA, FREDDY MOISES HERBERT",29/11/2021,03/12/2021,LIMA-LIMA PROVINCIAS-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"SARMIENTO PIMENTEL, JEAN DAVID",29/11/2021,03/12/2021,LIMA-APURIMAC-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE SALUD Y POBLACION,"SERNAQUE VARGAS, VICTOR WASHINGTON",28/11/2021,01/12/2021,LIMA-ANCASH-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE CULTURA Y PATRIMONIO CULTURAL,"SILVA ESPINOZA, MARX VLADIMIR",06/11/2021,09/11/2021,LIMA-NASCA-ICA-LIMA,0,583.8,583.8,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE SALUD Y POBLACION,"TORERO CHAVEZ, JEAN PAUL",28/11/2021,01/12/2021,LIMA-ANCASH-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"VARGAS ASTO, JORGE LUIS",29/11/2021,03/12/2021,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"VARGAS TORRES, AMERICO",29/11/2021,03/12/2021,LIMA-APURIMAC-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"VILCHEZ LINARES, LUIS GREGORIO",29/11/2021,03/12/2021,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
PARIONA SINCHE ALFREDO,"VILLA RIVEROS, RICHARD",29/11/2021,03/12/2021,LIMA-HUANCAVELICA-LIMA,0,1261.5,1261.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
