0,1,2,3,4,5,6,7,8,9
DIAZ MONAGO FREDDY RONALD,"PEREZ ROMO, MARIA JANICE",20/09/2021,24/09/2021,LIMA-PASCO-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"RIERA RODRIGUEZ, WALTER AUGUSTO",20/09/2021,24/09/2021,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
HUAMAN CORONADO RAUL,"ROMAN JORDAN, EDUARDO",20/09/2021,24/09/2021,LIMA-ICA-LIMA,0,1599.94,1599.94,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ROSAS PARADA, FREDDY MOISES HERBERT",20/09/2021,24/09/2021,LIMA-LIMA PROVINCIAS-LIMA,250,0,250,RECURSOS ORDINARIOS,MESA DIRECTIVA
RUIZ RODRIGUEZ MAGALY ROSMERY,"SANTILLANA CHAVEZ, MANUEL NATIVIDAD",20/09/2021,24/09/2021,LIMA-LA LIBERTAD-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"SARMIENTO PIMENTEL, JEAN DAVID",20/09/2021,24/09/2021,LIMA-APURIMAC-LIMA,250,0,250,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE COMERCIO EXTERIOR Y TURISMO,"SIERRA CHAVEZ, VANESSA MAGALLY",04/09/2021,07/10/2021,LIMA-AREQUIPA-MOLLENDO-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE EDUCACION, JUVENTUD Y DEPORTE","TACO TAYPE, GLADYS ROCIO",27/09/2021,28/09/2021,LIMA-ICA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"VARGAS ASTO, JORGE LUIS",20/09/2021,24/09/2021,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"VILCHEZ LINARES, LUIS GREGORIO",20/09/2021,24/09/2021,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE EDUCACION, JUVENTUD Y DEPORTE","VILLAVICENCIO LIZARRAGA, CAROL LITA",27/09/2021,28/09/2021,LIMA-ICA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE COMERCIO EXTERIOR Y TURISMO,"ZEVALLOS YNFANTE, GLADIS YESSENIA",04/09/2021,07/10/2021,LIMA-AREQUIPA-MOLLENDO-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
