0,1,2,3,4,5,6,7,8,9
COMISION ESPECIAL DE SEGUIMIENTO A EMERGENCIAS Y GESTION DE RIESGO DE DESASTRES - COVID 19,"QUISPE CASTILLO, ELIZENDA",11/07/2021,13/07/2021,LIMA-AMAZONAS-LIMA,692.58,960,1652.58,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL DE SEGUIMIENTO A EMERGENCIAS Y GESTION DE RIESGO DE DESASTRES - COVID 19,"QUISPE CASTILLO, ELIZENDA",18/07/2021,21/07/2021,LIMA-LORETO-YURIMAGUAS-LIMA,915.19,1280,2195.19,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE ENERGIA Y MINAS,"QUISPE COAQUIRA, RONALD",05/07/2021,07/07/2021,LIMA-SAN MARTIN-TARAPOTO-LIMA,738.14,845.98,1584.12,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE INCLUSION SOCIAL Y PERSONAS CON DISCAPACIDAD,"RAYME CUTIPA, JESUS ANTONIO",11/07/2021,13/07/2021,LIMA-LAMBAYEQUE-LIMA,803.95,609.9,1413.85,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION AGRARIA,"RIVEROS CARHUAPOMA, WILLIAM",09/07/2021,13/07/2021,LIMA-CUSCO-LIMA,990.45,0,990.45,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE ENERGIA Y MINAS,"VARGAS ESCOBAR, ELBERT MILCIADES",05/07/2021,07/07/2021,LIMA-SAN MARTIN-TARAPOTO-LIMA,738.14,838.28,1576.42,RECURSOS ORDINARIOS,MESA DIRECTIVA
MAQUERA CHAVEZ HECTOR SIMON,"VELIZ VELEZ, PAOLA CRISTINA",24/07/2021,25/07/2021,LIMA-TACNA-LIMA,0,640,640,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL DE SEGUIMIENTO A EMERGENCIAS Y GESTION DE RIESGO DE DESASTRES - COVID 19,"VILCHEZ YUCRA, DANIEL GREGORIO",04/07/2021,07/07/2021,LIMA-AMAZONAS-LIMA,956.6,1246.5,2203.1,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL DE SEGUIMIENTO A EMERGENCIAS Y GESTION DE RIESGO DE DESASTRES - COVID 19,"VILCHEZ YUCRA, DANIEL GREGORIO",11/07/2021,13/07/2021,LIMA-AMAZONAS-LIMA,692.58,811.64,1504.22,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL DE SEGUIMIENTO A EMERGENCIAS Y GESTION DE RIESGO DE DESASTRES - COVID 19,"VILCHEZ YUCRA, DANIEL GREGORIO",18/07/2021,21/07/2021,LIMA-LORETO-YURIMAGUAS-LIMA,915.19,1272.5,2187.69,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION AGRARIA,"VILLALBA MELENDEZ, ALISON ABIGAIL",09/07/2021,13/07/2021,LIMA-CUSCO-LIMA,1088.85,0,1088.85,RECURSOS ORDINARIOS,MESA DIRECTIVA
"BAZAN VILLANUEVA, LENIN","BAZAN VILLANUEVA, LENIN",06/07/2021,06/07/2021,TRUJILLO-LIMA,338.37,0,338.37,RECURSOS ORDINARIOS,MESA DIRECTIVA
"CASTILLO OLIVA, LUIS","CASTILLO OLIVA, LUIS",04/07/2021,05/07/2021,LIMA-JAEN-LIMA,1016.84,0,1016.84,RECURSOS ORDINARIOS,MESA DIRECTIVA
"FABIAN DIAZ, YESSY","FABIAN DIAZ, YESSY",14/07/2021,15/07/2021,LIMA-HUANUCO-LIMA,495.87,0,495.87,RECURSOS ORDINARIOS,MESA DIRECTIVA
"FABIAN DIAZ, YESSY","FABIAN DIAZ, YESSY",11/07/2021,12/07/2021,LIMA-JAUJA-LIMA,1177.9,0,1177.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
"MEDINA HERMOSILLA, ELIZABETH","MEDINA HERMOSILLA, ELIZABETH",29/07/2021,29/07/2021,LIMA-AYACUCHO,536.06,0,536.06,RECURSOS ORDINARIOS,MESA DIRECTIVA
"NOVOA CRUZADO, ANTHONY","NOVOA CRUZADO, ANTHONY",01/07/2021,01/07/2021,LIMA-TRUJILLO,541.82,0,541.82,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACATE CORONEL/EDUARDO GEOVANNi,ACATE CORONEL/EDUARDO GEOVANNi,11/07/2201,11/07/2021,TPP/LIM/IQT,977.05,0,977.05,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACATE CORONEL/EDUARDO GEOVANNi,ACATE CORONEL/EDUARDO GEOVANNi,06/07/2021,06/07/2021,TPP/LIM,14.89,0,14.89,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACATE CORONEL/EDUARDO GEOVANNi,ACATE CORONEL/EDUARDO GEOVANNi,21/07/2021,21/07/2021,TPP/LIM,498.18,0,498.18,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACATE CORONEL/EDUARDO GEOVANNi,ACATE CORONEL/EDUARDO GEOVANNi,05/07/2021,05/07/2021,LIM/JAE,27.47,0,27.47,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACATE CORONEL/EDUARDO GEOVANNi,ACATE CORONEL/EDUARDO GEOVANNi,06/07/2021,06/07/2021,JAE/LIM,488.08,0,488.08,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACATE CORONEL/EDUARDO GEOVANNi,ACATE CORONEL/EDUARDO GEOVANNi,13/07/2021,13/07/2021,IQT-TPP,589.17,0,589.17,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACATE CORONEL/EDUARDO GEOVANNi,ACATE CORONEL/EDUARDO GEOVANNi,18/07/2021,18/07/2021,LIM-TPP,99.3,0,99.3,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALIAGA PAJARES/GUILLERMO ALEJANDRO,ALIAGA PAJARES/GUILLERMO ALEJANDRO,06/07/2021,07/07/2021,LIM/TBP/LIM,1019.18,0,1019.18,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALONZO FERNANDEZ/GILBERT JUAN,ALONZO FERNANDEZ/GILBERT JUAN,09/07/2021,13/07/2021,LIM/PEM/LIM/CUZ/LIM,1989.94,0,1989.94,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALONZO FERNANDEZ/GILBERT JUAN,ALONZO FERNANDEZ/GILBERT JUAN,23/07/2021,24/07/2021,LIM/PEM/LIM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
ANCALLE GUTIERREZ/JOSE LUIS,ANCALLE GUTIERREZ/JOSE LUIS,04/07/2021,06/07/2021,LIM/JAE/LIM,1013.74,0,1013.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
ANCALLE GUTIERREZ/JOSE LUIS,ANCALLE GUTIERREZ/JOSE LUIS,11/07/2021,13/07/2021,LIM/CIX/LIM,1018.97,0,1018.97,RECURSOS ORDINARIOS,MESA DIRECTIVA
APAZA QUISPE /YESSICA MARISELA,APAZA QUISPE /YESSICA MARISELA,07/07/2021,07/07/2021,TPP-LIM,426.35,0,426.35,RECURSOS ORDINARIOS,MESA DIRECTIVA
APAZA QUISPE/YESSICA MARISELA,APAZA QUISPE/YESSICA MARISELA,06/07/2021,07/07/2021,LIM/TPP/LIM,1023.84,0,1023.84,RECURSOS ORDINARIOS,MESA DIRECTIVA
APAZA QUISPE/YESSICA MARISELA,APAZA QUISPE/YESSICA MARISELA,10/07/2021,11/07/2021,LIM/JUL/LIM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
APAZA QUISPE/YESSICA MARISELA,APAZA QUISPE/YESSICA MARISELA,21/07/2021,21/07/2021,LIM/JUL/LIM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
ARAPA ROQUE/JESUS ORLANDO,ARAPA ROQUE/JESUS ORLANDO,03/07/2021,03/07/2021,LIM/JUL,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
ARAPA ROQUE/JESUS ORLANDO,ARAPA ROQUE/JESUS ORLANDO,06/07/2021,06/07/2021,JUL/LIM,494.09,0,494.09,RECURSOS ORDINARIOS,MESA DIRECTIVA
ARAPA ROQUE/JESUS ORLANDO,ARAPA ROQUE/JESUS ORLANDO,10/07/2021,10/07/2021,LIM/JUL,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
ASCONA CALDERON/WALTER YONNI,ASCONA CALDERON/WALTER YONNI,23/07/2021,23/07/2021,LIM/TCQ,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
AYASTA DE DIAZ/RITA ELENA,AYASTA DE DIAZ/RITA ELENA,22/07/2021,24/07/2021,LIM/CIX/LIM,1018.97,0,1018.97,RECURSOS ORDINARIOS,MESA DIRECTIVA
"BAJONERO OLIVAS, WILMER SOLIS","BAJONERO OLIVAS, WILMER SOLIS",16/07/2021,16/07/2021,HUU-LIM,378.31,0,378.31,RECURSOS ORDINARIOS,MESA DIRECTIVA
BAZAN VILLANUEVA/LENIN FERNAN,BAZAN VILLANUEVA/LENIN FERNAN,19/07/2021,19/07/2021,TRU/LIM,494.05,0,494.05,RECURSOS ORDINARIOS,MESA DIRECTIVA
BENAVIDES GAVIDIA/WALTER,BENAVIDES GAVIDIA/WALTER,04/07/2021,04/07/2021,CIX/LIM,493.31,0,493.31,RECURSOS ORDINARIOS,MESA DIRECTIVA
BENAVIDES GAVIDIA/WALTER,BENAVIDES GAVIDIA/WALTER,09/07/2021,09/07/2021,LIM/JAE,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
BENAVIDES GAVIDIA/WALTER,BENAVIDES GAVIDIA/WALTER,19/07/2021,19/07/2021,CIX/LIM,493.31,0,493.31,RECURSOS ORDINARIOS,MESA DIRECTIVA
BURGA CHUQUIPIONDO/RICARDO MIGUEL,BURGA CHUQUIPIONDO/RICARDO MIGUEL,02/07/2021,03/07/2021,LIM/IQT/LIM,1023.84,0,1023.84,RECURSOS ORDINARIOS,MESA DIRECTIVA
BURGA CHUQUIPIONDO/RICARDO MIGUEL,BURGA CHUQUIPIONDO/RICARDO MIGUEL,09/07/2021,10/07/2021,LIM/IQT/LIM,1023.84,0,1023.84,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMPOS VILLALOBOS/ROLANDO,CAMPOS VILLALOBOS/ROLANDO,03/07/2021,06/07/2021,LIM/CIX/LIM,1018.97,0,1018.97,RECURSOS ORDINARIOS,MESA DIRECTIVA
CASTILLO OLIVA/LUIS FELIPE,CASTILLO OLIVA/LUIS FELIPE,12/07/2021,13/07/2021,LIM/IQT/LIM,1023.84,0,1023.84,RECURSOS ORDINARIOS,MESA DIRECTIVA
CASTILLO RIVAS/EDUARDO,CASTILLO RIVAS/EDUARDO,30/07/2021,02/08/2021,LIM/PIU/LIM,1022.83,0,1022.83,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAYLLAHUA BARRIENTOS/WILMER,CAYLLAHUA BARRIENTOS/WILMER,04/07/2021,06/07/2021,LIM/JAE/LIM,1013.74,0,1013.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
CONTRERAS BAUTISTA/CINDY ARLETTE,CONTRERAS BAUTISTA/CINDY ARLETTE,09/07/2021,10/07/2021,LIM/TBP/LIM,1019.18,0,1019.18,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIOSES GUZMAN/LUIS REYMUNDO,DIOSES GUZMAN/LUIS REYMUNDO,07/07/2021,10/07/2021,PIU/LIM/PIU,1022.83,0,1022.83,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIOSES GUZMAN/LUIS REYMUNDO,DIOSES GUZMAN/LUIS REYMUNDO,12/07/2021,17/07/2021,PIU/LIM/PIU,1022.83,0,1022.83,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIOSES GUZMAN/LUIS REYMUNDO,DIOSES GUZMAN/LUIS REYMUNDO,21/07/2021,23/07/2021,PIU/LIM/PIU,1022.83,0,1022.83,RECURSOS ORDINARIOS,MESA DIRECTIVA
DURAND BUSTAMANTE/KENYON EDUARDO,DURAND BUSTAMANTE/KENYON EDUARDO,10/07/2021,12/07/2021,LIM/JAU/LIM,1013.74,0,1013.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
ESPINOZA VELARDE/YEREMI ARON,ESPINOZA VELARDE/YEREMI ARON,02/07/2021,03/07/2021,LIM/AYP/LIM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
"FABIAN DIAZ, YESSY NELIDA","FABIAN DIAZ, YESSY NELIDA",21/07/2021,21/07/2021,LIM-HUU,425.1,0,425.1,RECURSOS ORDINARIOS,MESA DIRECTIVA
FERNANDEZ FLOREZ/MATILDE,FERNANDEZ FLOREZ/MATILDE,05/07/2021,07/07/2021,LIM/CUZ/LIM,1016.98,0,1016.98,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES VILLEGAS/JOHAN,FLORES VILLEGAS/JOHAN,24/07/2021,25/07/2021,LIM/TCQ/LIM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES VILLEGAS/JOHAN,FLORES VILLEGAS/JOHAN,01/07/2021,02/07/2021,LIM/TCQ/LIM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES VILLEGAS/JOHAN,FLORES VILLEGAS/JOHAN,02/07/2021,07/07/2021,LIM/JAE/LIM/TCQ,1492.61,0,1492.61,RECURSOS ORDINARIOS,MESA DIRECTIVA
GALLARDO BECERRA/MARIA MARTINA,GALLARDO BECERRA/MARIA MARTINA,03/07/2021,03/07/2021,CIX/LIM,493.31,0,493.31,RECURSOS ORDINARIOS,MESA DIRECTIVA
GALLARDO BECERRA/MARIA MARTINA,GALLARDO BECERRA/MARIA MARTINA,10/07/2021,10/07/2021,LIM/CIX,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
GALLARDO BECERRA/MARIA MARTINA,GALLARDO BECERRA/MARIA MARTINA,21/07/2021,22/07/2021,CIX/LIM/CIX,1018.97,0,1018.97,RECURSOS ORDINARIOS,MESA DIRECTIVA
GARCIA RODRIGUEZ/JAQUELINE CE,GARCIA RODRIGUEZ/JAQUELINE CE,26/07/2021,26/07/2021,LIM/JAU,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
GARCIA RODRIGUEZ/JAQUELINE CE,GARCIA RODRIGUEZ/JAQUELINE CE,23/07/2021,24/07/2021,LIM/TCQ/LIM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
"GONZALES TUANAMA, CESAR","GONZALES TUANAMA, CESAR",17/07/2021,17/07/2021,PCL-LIM,421.57,0,421.57,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZALEZ CRUZ/MOISES,GONZALEZ CRUZ/MOISES,03/07/2021,03/07/2021,LIM/CIX,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZALEZ CRUZ/MOISES,GONZALEZ CRUZ/MOISES,09/07/2021,09/07/2021,LIM/CIX,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZALEZ CRUZ/MOISES,GONZALEZ CRUZ/MOISES,13/07/2021,13/07/2021,CIX/LIM,493.31,0,493.31,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZALEZ CRUZ/MOISES,GONZALEZ CRUZ/MOISES,24/07/2021,24/07/2021,LIM/CIX,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
HIDALGO ZAMALLOA/ALEXANDER,HIDALGO ZAMALLOA/ALEXANDER,24/07/2021,24/07/2021,LIM/CUZ,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
INGA SALES/LEONARDO,INGA SALES/LEONARDO,02/07/2021,03/07/2021,LIM/TPP/LIM,1023.84,0,1023.84,RECURSOS ORDINARIOS,MESA DIRECTIVA
INGA SALES/LEONARDO,INGA SALES/LEONARDO,17/07/2021,20/07/2021,LIM/TPP/LIM,1023.84,0,1023.84,RECURSOS ORDINARIOS,MESA DIRECTIVA
LAZO VILLON/LESLYE CAROL,LAZO VILLON/LESLYE CAROL,09/07/2021,10/07/2021,LIM/TBP/LIM,1019.18,0,1019.18,RECURSOS ORDINARIOS,MESA DIRECTIVA
LIZANA SANTOS/MARTIRES,LIZANA SANTOS/MARTIRES,09/07/2021,09/07/2021,LIM/PIU,525.66,0,525.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOZANO INOSTROZA/ALEXANDER,LOZANO INOSTROZA/ALEXANDER,06/07/2021,10/07/2021,PEM/LIM/PEM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOZANO INOSTROZA/ALEXANDER,LOZANO INOSTROZA/ALEXANDER,19/07/2021,19/07/2021,PEM/LIM,494.09,0,494.09,RECURSOS ORDINARIOS,MESA DIRECTIVA
MACHACA MAMANI RAUL,MACHACA MAMANI RAUL,06/07/2021,07/07/2021,LIM-TPP-LIM,875.39,0,875.39,RECURSOS ORDINARIOS,MESA DIRECTIVA
MACHACA MAMANI/RAUL,MACHACA MAMANI/RAUL,02/07/2021,04/07/2021,LIM/TCQ/LIM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
MACHACA MAMANI/RAUL,MACHACA MAMANI/RAUL,11/07/2021,13/07/2021,LIM/CUZ/LIM,1016.98,0,1016.98,RECURSOS ORDINARIOS,MESA DIRECTIVA
MAQUERA CHAVEZ/HECTOR SIMON,MAQUERA CHAVEZ/HECTOR SIMON,09/07/2021,11/07/2021,LIM/TCQ/LIM,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
MAQUERA CHAVEZ/HECTOR SIMON,MAQUERA CHAVEZ/HECTOR SIMON,11/07/2021,13/07/2021,LIM/IQT/LIM,1023.84,0,1023.84,RECURSOS ORDINARIOS,MESA DIRECTIVA
MAQUERA CHAVEZ/HECTOR SIMON,MAQUERA CHAVEZ/HECTOR SIMON,21/07/2021,22/07/2021,TCQ/LIM/TCQ,1019.74,0,1019.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
