0,1,2,3,4,5,6,7,8,9
COMISION DE CULTURA Y PATRIMONIO CULTURAL,"CHATI QUISPE, GUIDO ERNESTO",03/04/2022,04/04/2022,LIMA-HUAURA-LIMA,10,444.8,454.8,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO RAUL FELIPE,"COMENA GUZMAN, CARLOS ALBERTO",18/04/2022,22/04/2022,LIMA-ICA-LIMA,0,1483.99,1483.99,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"CONTRERAS ACUÑA, KALET JHEFERSON",18/04/2022,22/04/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"DUEÑAS DE LA CRUZ, VICTOR HUGO",24/04/2022,28/04/2022,LIMA-PUNO-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO FREDDY RONALD,"DURAND LOPEZ, MOISES",18/04/2022,22/04/2022,LIMA-PASCO-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ELGUERA MENA, JUAN CARLOS",18/04/2022,22/04/2022,LIMA-LIMA PROVINCIAS-LIMA,0,977.5,977.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
RIVAS CHACARA JANET MILAGROS,"ELIAS MAZA, ALAN JHOEL",18/04/2022,22/04/2022,LIMA-LIMA-PROVINCIAS-LIMA,160,1509.5,1669.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
PARIONA SINCHE ALFREDO,"FERNANDEZ HUAMAN, DOMINGO",18/04/2022,22/04/2022,LIMA-HUANCAVELICA-LIMA,160,1560,1720,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"GARCIA HERRERA, MIGUEL ENRIQUE",18/04/2022,22/04/2022,LIMA-ANCASH-LIMA,250,1409,1659,RECURSOS ORDINARIOS,MESA DIRECTIVA
ESPINOZA VARGAS JHAEC DARWIN,"HARO RODRIGUEZ, KEVIN JOSELMER",18/04/2022,22/04/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTICORENA MENDOZA JORGE ALFONSO,"HUAMAN PUN LAY, ERICK MARTIN",18/04/2022,22/04/2022,LIMA-ICA-LIMA,60,1356.4,1416.4,RECURSOS ORDINARIOS,MESA DIRECTIVA
ELIAS AVALOS JOSE LUIS,"IBARRA TRUJILLO, MIGUEL ANGEL",18/04/2022,22/04/2022,LIMA-ICA-LIMA,250,1539.8,1789.8,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"IPANAQUE ESPEJO DE MARTINEZ, YIZZA FIORELLA",18/04/2022,22/04/2022,LIMA-ICA-LIMA,160,845,1005,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"LARA AVILA, GLORIA ELIZABETH",28/04/2022,13/05/2022,LIMA-LIMA-HUAURA-HUARAL-LIMA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ LESLIE VIVIAN,"MAGUIÑA BENAVENTE, LUIS ANTONIO",18/04/2022,22/04/2022,LIMA-LIMA PROVINCIAS-LIMA,0,1096.5,1096.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
CHIRINOS VENEGAS PATRICIA ROSA,"MARAVI ZEGARRA, JOHNNY FRANCISCO",20/04/2022,21/04/2022,LIMA-ICA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MAURICIO MENDOZA, BORIS DAVID",22/04/2022,26/04/2022,LIMA-CUSCO-QUILLABAMBA-LIMA,200,1139.5,1339.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ LESLIE VIVIAN,"MELGAR CRUZ, ALEJANDRA MARIA",18/04/2022,22/04/2022,LIMA-LIMA PROVINCIAS-LIMA,0,1170.5,1170.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
ELIAS AVALOS JOSE LUIS,"MENDIETA LEYVA, ALFREDO TEOBALDO",18/04/2022,22/04/2022,LIMA-ICA-LIMA,250,1593,1843,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"MENDOZA ESTRADA, VILMA LUZ",18/04/2022,22/04/2022,LIMA-ICA-LIMA,160,1056.8,1216.8,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"ODAR ESPEJO, MARIA GRACIA",28/04/2022,13/05/2022,LIMA-LIMA-HUAURA-HUARAL-LIMA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"OTOYA JIMENEZ, VICTOR ALFONSO",18/04/2022,22/04/2022,LIMA-ANCASH-LIMA,250,394,644,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"PANIAGUA ALOSILLA, LIZETT ELENA",24/04/2022,28/04/2022,LIMA-PUNO-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
ESPINOZA VARGAS JHAEC DARWIN,"PEREZ REYES, RAFAEL YURI",18/04/2022,22/04/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO FREDDY RONALD,"PEREZ ROMO, MARIA JANICE",18/04/2022,22/04/2022,LIMA-PASCO-LIMA,115,1589,1704,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROZ RETUERTO, RICARDO MAXIMO",22/04/2022,26/04/2022,LIMA-CUSCO-QUILLABAMBA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"RIERA RODRIGUEZ, WALTER AUGUSTO",18/04/2022,22/04/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE CULTURA Y PATRIMONIO CULTURAL,"RIVAS GOMEZ, JACQUELINE LUCIA",03/04/2022,04/04/2022,LIMA-HUAURA-LIMA,0,532.8,532.8,RECURSOS ORDINARIOS,MESA DIRECTIVA
RUIZ RODRIGUEZ MAGALY ROSMERY,"ROMERO NIMA, JOHNNY FABIAN",18/04/2022,22/04/2022,LIMA-LA LIBERTAD-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ROSAS PARADA, FREDDY MOISES HERBERT",18/04/2022,22/04/2022,LIMA-LIMA PROVINCIAS-LIMA,0,1101.5,1101.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"SAAVEDRA LOPEZ, ROBERTO CARLOS",18/04/2022,22/04/2022,LIMA-ICA-LIMA,160,1112,1272,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO RAUL FELIPE,"SALGUERO SANCHEZ, CESAR MARTIN",18/04/2022,22/04/2022,LIMA-ICA-LIMA,0,1465.99,1465.99,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"SANTILLAN DIOSES, RICHARD MARCO ANTONIO",18/04/2022,22/04/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"SARMIENTO PIMENTEL, JEAN DAVID",18/04/2022,22/04/2022,LIMA-APURIMAC-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTICORENA MENDOZA JORGE ALFONSO,"TENORIO PALOMINO, RAFAEL DIEGO",18/04/2022,22/04/2022,LIMA-ICA-LIMA,0,1415.5,1415.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"TRUJILLO MELGAREJO, JIMMY RAUL",18/04/2022,22/04/2022,LIMA-ICA-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"TRUJILLO MELGAREJO, JIMMY RAUL",28/04/2022,13/05/2022,LIMA-LIMA-HUAURA-HUARAL-LIMA-LIMA,250,320,570,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"VARGAS TORRES, AMERICO",18/04/2022,22/04/2022,LIMA-APURIMAC-LIMA,240,1600,1840,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"VILCHEZ LINARES, LUIS GREGORIO",18/04/2022,22/04/2022,LIMA-ANCASH-LIMA,200,1600,1800,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE CULTURA Y PATRIMONIO CULTURAL,"ZACARIAS MENDEZ, EDDY ANTONIA",17/04/2022,19/04/2022,LIMA-NAZCA - ICA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"ZEVALLOS VILLANUEVA, MARIA IRENE",28/04/2022,13/05/2022,LIMA-LIMA-HUAURA-HUARAL-LIMA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
