0,1,2,3,4,5,6,7,8,9
CORDERO JON TAY LUIS GUSTAVO,"ORTIZ ANDAHUA, CLAUDIA XIMENA",26/09/2022,30/09/2022,LIMA-LIMA PROVINCIAS-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTICORENA MENDOZA JORGE ALFONSO,"PATIÑO ASTORAYME, EDNA ZARELA",26/09/2022,30/09/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROZ RETUERTO, RICARDO MAXIMO",16/09/2022,17/09/2022,LIMA-HUARAZ-LIMA,184.5,824.5,1009,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO RAUL FELIPE,"REYES ORTIZ, MARIO RICARDO",26/09/2022,30/09/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"RIERA RODRIGUEZ, WALTER AUGUSTO",26/09/2022,30/09/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"ROJAS HERRERA, SEBASTIAN NICOLAS",26/09/2022,30/09/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO RAUL FELIPE,"SALGUERO SANCHEZ, CESAR MARTIN",26/09/2022,30/09/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"SANDOVAL VALIENTE, JOSE ARCADIO",26/09/2022,28/09/2022,LIMA-PUERTO MALDONADO-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
RUIZ RODRIGUEZ MAGALY ROSMERY,"SANTILLANA CHAVEZ, MANUEL NATIVIDAD",26/09/2022,30/09/2022,LIMA-LA LIBERTAD-LIMA,125,1600,1725,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"SARMIENTO PIMENTEL, JEAN DAVID",26/09/2022,30/09/2022,LIMA-APURIMAC-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"SUMARI RETAMOZO, ELIZABETH VIRGINIA",26/09/2022,26/09/2022,LIMA- CHANCAY - HUARAL - LIMA-LIMA,250,320,570,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"VARGAS TORRES, AMERICO",26/09/2022,30/09/2022,LIMA-APURIMAC-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
HUAMAN CORONADO RAUL,"ZUBIATE PAREDES, JUAN CESAR",26/09/2022,30/09/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
