0,1,2,3,4,5,6,7,8,9
DOROTEO CARBAJO RAUL FELIPE,"COMENA GUZMAN, CARLOS ALBERTO",21/03/2022,25/03/2022,LIMA-ICA-LIMA,0,1587.19,1587.19,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE SALUD Y POBLACION,"CUBA GARCIA, HERBERTH ULISES",13/03/2022,16/03/2022,LIMA-ANCASH-HUARAZ-LIMA,0,1093,1093,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPARTIDARIA CONMEMORATIVA DEL BICENTENARIO DE LA INDEPENDENCIA DEL PERU,"DEZA CORREA, MARIA GREGORIA",09/03/2022,12/03/2022,LIMA-ICA-PARACAS-LIMA,0,1017,1017,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"DOMINGUEZ MORA, PEDRO EDUARDO",21/03/2022,25/03/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO FREDDY RONALD,"DURAND LOPEZ, MOISES",21/03/2022,25/03/2022,LIMA-PASCO-LIMA,230,1569,1799,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"ECHEVARRIA REYES, ALEJANDRA MERCEDES",13/03/2022,15/03/2022,LIMA-JAEN-WAWAS-JAEN-LIMA,250,0,250,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"ECHEVARRIA REYES, ALEJANDRA MERCEDES",25/03/2022,27/03/2022,LIMA-LIMA-JAEN-LIMA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ELGUERA MENA, JUAN CARLOS",21/03/2022,25/03/2022,LIMA-LIMA PROVINCIAS-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"GARCIA HERRERA, MIGUEL ENRIQUE",21/03/2022,25/03/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPARTIDARIA CONMEMORATIVA DEL BICENTENARIO DE LA INDEPENDENCIA DEL PERU,"GAVILAN TELLO, JORGE",09/03/2022,12/03/2022,LIMA-ICA-PARACAS-LIMA,0,790,790,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"GUEVARA SALDAÑA, ELMER JUNIOR",13/03/2022,15/03/2022,LIMA-JAEN-WAWAS-JAEN-LIMA,250,0,250,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"GUEVARA SALDAÑA, ELMER JUNIOR",18/03/2022,20/03/2022,LIMA-HUANUCO-TOCACHE-LIMA,220,868,1088,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"GUEVARA SALDAÑA, ELMER JUNIOR",25/03/2022,27/03/2022,LIMA-LIMA-JAEN-LIMA-LIMA,250,928,1178,RECURSOS ORDINARIOS,MESA DIRECTIVA
ESPINOZA VARGAS JHAEC DARWIN,"HARO RODRIGUEZ, KEVIN JOSELMER",21/03/2022,25/03/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
HUAMAN CORONADO RAUL,"HUARACC CUADROS, SANDRA RUTH",21/03/2022,25/03/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
ELIAS AVALOS JOSE LUIS,"IBARRA TRUJILLO, MIGUEL ANGEL",21/03/2022,25/03/2022,LIMA-ICA-LIMA,250,1542,1792,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"LARA AVILA, GLORIA ELIZABETH",23/03/2022,25/03/2022,LIMA-ICA-LIMA,240,756,996,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"MARTINEZ HERNANDEZ, CARLOS HUMBERTO",23/03/2022,25/03/2022,LIMA-ICA-LIMA,240,930.71,1170.71,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"MEDINA MUÑOZ, LUZCELY MARIBEL",21/03/2022,25/03/2022,LIMA-ANCASH-LIMA,200,1583.99,1783.99,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"MENDEZ REYNOSO, JEAN PIERRE",21/03/2022,25/03/2022,LIMA-ANCASH-LIMA,250,1558,1808,RECURSOS ORDINARIOS,MESA DIRECTIVA
ELIAS AVALOS JOSE LUIS,"MENDIETA LEYVA, ALFREDO TEOBALDO",21/03/2022,25/03/2022,LIMA-ICA-LIMA,250,1598.7,1848.7,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"MENDOZA ESTRADA, VILMA LUZ",13/03/2022,20/03/2022,LIMA-HUANUCO-TOCACHE-LIMA,220,2387,2607,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTICORENA MENDOZA JORGE ALFONSO,"MORALES CAÑAHUA, ENRIQUE EDILBERTO",21/03/2022,25/03/2022,LIMA-ICA-LIMA,140,1344.5,1484.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPARTIDARIA CONMEMORATIVA DEL BICENTENARIO DE LA INDEPENDENCIA DEL PERU,"NECIOSUP SANTA CRUZ, VICTOR HUGO",09/03/2022,12/03/2022,LIMA-ICA-PARACAS-LIMA,0,990,990,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTICORENA MENDOZA JORGE ALFONSO,"PATIÑO ASTORAYME, EDNA ZARELA",21/03/2022,25/03/2022,LIMA-ICA-LIMA,0,1395.5,1395.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
ESPINOZA VARGAS JHAEC DARWIN,"PEREZ REYES, RAFAEL YURI",21/03/2022,25/03/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO FREDDY RONALD,"PEREZ ROMO, MARIA JANICE",21/03/2022,25/03/2022,LIMA-PASCO-LIMA,60,1600,1660,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"RIERA RODRIGUEZ, WALTER AUGUSTO",21/03/2022,25/03/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"ROCA BUIZA, EDGAR OCTAVIO",10/03/2022,11/03/2022,LIMA-ICA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
RUIZ RODRIGUEZ MAGALY ROSMERY,"ROMERO NIMA, JOHNNY FABIAN",21/03/2022,25/03/2022,LIMA-LA LIBERTAD-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ROSAS PARADA, FREDDY MOISES HERBERT",21/03/2022,25/03/2022,LIMA-LIMA PROVINCIAS-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"SAAVEDRA LOPEZ, ROBERTO CARLOS",13/03/2022,20/03/2022,LIMA-HUANUCO-TOCACHE-LIMA,220,2375,2595,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO RAUL FELIPE,"SALGUERO SANCHEZ, CESAR MARTIN",21/03/2022,25/03/2022,LIMA-ICA-LIMA,0,1581,1581,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"SANDOVAL VALIENTE, JOSE ARCADIO",18/03/2022,19/03/2022,LIMA-JAEN BAGUA GRANDE-LIMA,200,0,200,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"SARMIENTO PIMENTEL, JEAN DAVID",21/03/2022,25/03/2022,LIMA-APURIMAC-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE SALUD Y POBLACION,"SERNAQUE VARGAS, VICTOR WASHINGTON",13/03/2022,16/03/2022,LIMA-ANCASH-HUARAZ-LIMA,0,1102.3,1102.3,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE SALUD Y POBLACION,"TORERO CHAVEZ, JEAN PAUL",13/03/2022,16/03/2022,LIMA-ANCASH-HUARAZ-LIMA,195,1125,1320,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"TORRES SERRANO, ANGHELA ROSE MARY",18/03/2022,19/03/2022,LIMA-JAEN BAGUA GRANDE-LIMA,250,0,250,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"VARGAS TORRES, AMERICO",21/03/2022,25/03/2022,LIMA-APURIMAC-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"VASQUEZ FIGUEROA, VICTOR RAUL",10/03/2022,11/03/2022,LIMA-ICA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
PALACIOS HUAMAN MARGOT,"VELAPATIÑO BENITES, RICHARD AUDEMIO",21/03/2022,24/03/2022,LIMA-AYACUCHO-LIMA,0,542,542,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"VILCHEZ LINARES, LUIS GREGORIO",21/03/2022,25/03/2022,LIMA-ANCASH-LIMA,200,1521,1721,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"VILLAORDUÑA MENDIETA, HENRRY",13/03/2022,20/03/2022,LIMA-HUANUCO-TOCACHE-LIMA,220,2354,2574,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
