0,1,2,3,4,5,6,7,8,9
PARIONA SINCHE ALFREDO,"FERNANDEZ HUAMAN, DOMINGO",20/06/2022,24/06/2022,LIMA-HUANCAVELICA-LIMA,150,1398,1548,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"GARCIA HERRERA, MIGUEL ENRIQUE",20/06/2022,24/06/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RUIZ VICTOR SEFERINO,"GARRIDO PEÑAFLOR, MARIA KATTYA",20/06/2022,24/06/2022,LIMA-TRUJILLO-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
PARIONA SINCHE ALFREDO,"GOMEZ ARBAIZA, ESTHER GISELLA",20/06/2022,24/06/2022,LIMA-HUANCAVELICA-LIMA,0,1398,1398,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"GONZALES ORE, JORGE ALEJANDRO",21/06/2022,23/06/2022,LIMA-CHIMBOTE-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
ESPINOZA VARGAS JHAEC DARWIN,"HARO RODRIGUEZ, KEVIN JOSELMER",20/06/2022,24/06/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
ELIAS AVALOS JOSE LUIS,"IBARRA TRUJILLO, MIGUEL ANGEL",20/06/2022,24/06/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE TRABAJO Y SEGURIDAD SOCIAL,"ILAVE TALAVERANO, LESLIE PAOLA",08/06/2022,10/06/2022,LIMA-OXAPAMPA-LIMA,193,440,633,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE EDUCACION, JUVENTUD Y DEPORTE","LEON RAMIREZ, IVAN WALTER",03/06/2022,05/06/2022,LIMA-ICA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"LOYOLA VERA, ALEJANDRA SOFIA",21/06/2022,23/06/2022,LIMA-CHIMBOTE-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MANRIQUE LOPEZ, ISABEL MILAGROS",21/06/2022,23/06/2022,LIMA-CHIMBOTE-ANCASH-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MANYARI AGUILAR, GRIMALDO AMADOR",27/06/2022,29/06/2022,LIMA-SAN MARTIN-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MAURICIO MENDOZA, BORIS DAVID",16/06/2022,18/06/2022,LIMA-CUSCO ABANCAY-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MAURICIO MENDOZA, BORIS DAVID",26/06/2022,29/06/2022,LIMA-TARAPOTO-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ LESLIE VIVIAN,"MELGAR CRUZ, ALEJANDRA MARIA",20/06/2022,24/06/2022,LIMA-LIMA-PROVINCIAS-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"MENDEZ REYNOSO, JEAN PIERRE",20/06/2022,24/06/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
ELIAS AVALOS JOSE LUIS,"MENDIETA LEYVA, ALFREDO TEOBALDO",20/06/2022,24/06/2022,LIMA-ICA-LIMA,250,1598.8,1848.8,RECURSOS ORDINARIOS,MESA DIRECTIVA
ROBLES ARAUJO SILVANA EMPERATRIZ,"MEZA INGA, EDITH AGRIPINA",20/06/2022,24/06/2022,LIMA-JUNIN-LIMA,0,1502,1502,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"MIÑANO CANALES, HECTOR DANIEL",20/06/2022,26/06/2022,LIMA-CUSCO-LIMA,500,0,500,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"MOLINA ORMEÑO, JESUS EDUARDO",20/06/2022,26/06/2022,LIMA-CUSCO-LIMA,750,0,750,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MONTERO RAMOS, FRANKLIN MANUEL",22/06/2022,23/06/2022,LIMA-CHIMBOTE-ANCASH-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTICORENA MENDOZA JORGE ALFONSO,"MORALES CAÑAHUA, ENRIQUE EDILBERTO",20/06/2022,24/06/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE TRABAJO Y SEGURIDAD SOCIAL,"MUNGUIA RUIZ, ALVARO FRANCO",08/06/2022,10/06/2022,LIMA-OXAPAMPA-LIMA,224,595.2,819.2,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MUÑOZ JESUS, BERILDA",26/06/2022,29/06/2022,LIMA-YURIMAGUAS-LORETO-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTICORENA MENDOZA JORGE ALFONSO,"PATIÑO ASTORAYME, EDNA ZARELA",20/06/2022,24/06/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
ESPINOZA VARGAS JHAEC DARWIN,"PEREZ REYES, RAFAEL YURI",20/06/2022,24/06/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO FREDDY RONALD,"PEREZ ROMO, MARIA JANICE",20/06/2022,24/06/2022,LIMA-PASCO-LIMA,50,1600,1650,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROGA CARBAJAL, VANESSA RAQUEL",21/06/2022,23/06/2022,LIMA-CHIMBOTE-ANCASH-LIMA,220,817,1037,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROZ RETUERTO, RICARDO MAXIMO",16/06/2022,18/06/2022,LIMA-CUSCO ABANCAY-LIMA,110,936.5,1046.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROZ RETUERTO, RICARDO MAXIMO",21/06/2022,23/06/2022,LIMA-CHIMBOTE-ANCASH-LIMA,190,850,1040,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO RAUL FELIPE,"REYES ORTIZ, MARIO RICARDO",20/06/2022,24/06/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"REYNAGA ALVARADO, YIMY",21/06/2022,23/06/2022,LIMA-CHIMBOTE-ANCASH-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
CAMONES SORIANO LADY MERCEDES,"RIERA RODRIGUEZ, WALTER AUGUSTO",20/06/2022,24/06/2022,LIMA-ANCASH-LIMA,140,0,140,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"ROCA BUIZA, EDGAR OCTAVIO",20/06/2022,26/06/2022,LIMA-CUSCO-LIMA,250,2240,2490,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"ROCA BUIZA, EDGAR OCTAVIO",20/06/2022,26/06/2022,LIMA-CUSCO-LIMA,500,0,500,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ LESLIE VIVIAN,"ROMERO CUEVA, GLADYS",20/06/2022,24/06/2022,LIMA-LIMA-PROVINCIAS-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
RUIZ RODRIGUEZ MAGALY ROSMERY,"ROMERO NIMA, JOHNNY FABIAN",20/06/2022,24/06/2022,LIMA-LA LIBERTAD-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ROSAS PARADA, FREDDY MOISES HERBERT",20/06/2022,24/06/2022,LIMA-LIMA PROVINCIAS-LIMA,0,95,95,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO RAUL FELIPE,"SALGUERO SANCHEZ, CESAR MARTIN",20/06/2022,24/06/2022,LIMA-ICA-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"SANTILLAN DIOSES, RICHARD MARCO ANTONIO",20/06/2022,24/06/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"SARMIENTO PIMENTEL, JEAN DAVID",20/06/2022,24/06/2022,LIMA-APURIMAC-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE TRABAJO Y SEGURIDAD SOCIAL,"SUMARRIVA SOTO, ALFREDO",08/06/2022,10/06/2022,LIMA-OXAPAMPA-LIMA,224,629,853,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE EDUCACION, JUVENTUD Y DEPORTE","TACO TAYPE, GLADYS ROCIO",03/06/2022,05/06/2022,LIMA-ICA-LIMA,60,688,748,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"TRUJILLO MELGAREJO, JIMMY RAUL",02/06/2022,06/06/2022,LIMA-TRUJILLO-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA PAUL SILVIO,"VARGAS TORRES, AMERICO",20/06/2022,24/06/2022,LIMA-APURIMAC-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"VEGA DIAZ, IVAN ALEX",21/06/2022,23/06/2022,LIMA-CHIMBOTE-ANCASH-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RUIZ VICTOR SEFERINO,"VELASQUEZ DAVILA, EDER LUIS",20/06/2022,24/06/2022,LIMA-TRUJILLO-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"VENEGAS BURGOS, ROSA ELENA",26/06/2022,29/06/2022,LIMA-YURIMAGUAS-LORETO-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
VARAS MELENDEZ ELIAS MARCIAL,"VILCHEZ LINARES, LUIS GREGORIO",20/06/2022,24/06/2022,LIMA-ANCASH-LIMA,250,1600,1850,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
