0,1,2,3,4,5,6,7,8,9
OFICINA DE COMUNICACIONES,"DURAND JULCA, GABRIEL ENRIQUE",18/11/2022,19/11/2022,LIMA-TARAPOTO-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"ECHEGOYEN ALVAREZ, JONATHAN BRYAN",08/11/2022,09/11/2022,LIMA-BARRANCA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORTEZ AGUIRRE ISABEL,"FIGUEROA TOLEDO, GISELLA ROCIO",29/11/2022,02/12/2022,"LIMA-HUARAL,CHANCAY,SAYAN Y HUAC-LIMA",250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"FUENTES MUNARRIZ, GABY URSULA",28/11/2022,30/11/2022,LIMA-PADRE ABAD - REGIÒN UCAYALI-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"GAMARRA CHAVEZ, MARIA ROCIO",16/11/2022,17/11/2022,LIMA-SUPE- BARRANCA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"GAMARRA CHAVEZ, MARIA ROCIO",24/11/2022,25/11/2022,LIMA-TACNA Y MOQUEGUA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"GONZALEZ GUILLEN, JESUS GUSTAVO",29/11/2022,01/12/2022,LIMA-MOQUEGUA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
MESA DE MUJERES PARLAMENTARIAS PERUANAS,"HERNANDEZ ROJAS, NATHALY CAROLINE",16/11/2022,16/11/2022,LIMA-ICA-LIMA,250,0,250,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"HUERTA AYALA, JOVINO HERACLIO",10/11/2022,13/11/2022,LIMA-TACNA - MOQUEGUA-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"HUERTA AYALA, JOVINO HERACLIO",24/11/2022,27/11/2022,LIMA-CHACHAPOYAS - REG. AMAZONAS-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"INFANTES PAUCARA, JORGE EDUARDO",17/11/2022,20/11/2022,LIMA-MADRE DE DIOS-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPART DE SEGUIMIENTO A PROCESO DE RECONSTRUCCION DE ZONAS AFECTADAS POR FENOMENO DEL NIÑO COSTERO,"LUJAN SALDAÑA, CLAUDIA PAOLA",17/11/2022,19/11/2022,LIMA-CAÑETE-LIMA,40,724.9,764.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"LUNA AVELLANEDA, GRIMANEZA",17/11/2022,19/11/2022,LIMA-ICA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MALPARTIDA GUTIERREZ, HECTOR FERNANDO",03/11/2022,05/11/2022,LIMA-REGION HUANCAVELICA-LIMA,240,888.25,1128.25,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MALPARTIDA GUTIERREZ, HECTOR FERNANDO",10/11/2022,13/11/2022,LIMA-TACNA - MOQUEGUA-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MALPARTIDA GUTIERREZ, HECTOR FERNANDO",24/11/2022,27/11/2022,LIMA-CHACHAPOYAS - REG. AMAZONAS-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MARTEL CALDERON, JOSE LUIS ALEJANDER",13/11/2022,15/11/2022,LIMA-OTUZCO - LA LIBERTAD-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MAURICIO MENDOZA, BORIS DAVID",17/11/2022,20/11/2022,LIMA-MADRE DE DIOS-LIMA,112.5,991.5,1104,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE DEFENSA DEL CONSUMIDOR Y ORGANISMOS REGULADORES DE LOS SERVICIOS PUBLICOS,"MORA ROJAS, HAROLD JUNIOR",28/11/2022,30/11/2022,LIMA-CHIMBOTE-ANCASH-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"MORAN YUPANQUI, FLAVIO MOISES",10/11/2022,13/11/2022,LIMA-TACNA - MOQUEGUA-LIMA,250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"PEÑA RAMON, LUIS ALBERTO",03/11/2022,05/11/2022,LIMA-REGION HUANCAVELICA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"PIZARRO SANCHEZ, CONSUELO ELENA",08/11/2022,09/11/2022,LIMA-BARRANCA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROGA CARBAJAL, VANESSA RAQUEL",29/11/2022,01/12/2022,LIMA-MOQUEGUA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROZ RETUERTO, RICARDO MAXIMO",04/11/2022,06/11/2022,LIMA-JULIACA - PUNO-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROZ RETUERTO, RICARDO MAXIMO",11/11/2022,13/11/2022,LIMA-JULIACA - PUNO-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROZ RETUERTO, RICARDO MAXIMO",17/11/2022,19/11/2022,LIMA-ICA-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"QUIROZ RETUERTO, RICARDO MAXIMO",24/11/2022,25/11/2022,LIMA-TACNA - MOQUEGUA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"REATEGUI MOLINELLI, JAVIER ARMANDO",18/11/2022,19/11/2022,LIMA-TARAPOTO-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPART DE SEGUIMIENTO A PROCESO DE RECONSTRUCCION DE ZONAS AFECTADAS POR FENOMENO DEL NIÑO COSTERO,"SIERRA TORRES, LIS ALESSANDRA",17/11/2022,19/11/2022,LIMA-CAÑETE-LIMA,40,717.5,757.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"SUMARI RETAMOZO, ELIZABETH VIRGINIA",08/11/2022,09/11/2022,LIMA-BARRANCA-LIMA,250,640,890,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"SUMARI RETAMOZO, ELIZABETH VIRGINIA",28/11/2022,30/11/2022,LIMA-PADRE ABAD - REGIÒN UCAYALI-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPART DE SEGUIMIENTO A PROCESO DE RECONSTRUCCION DE ZONAS AFECTADAS POR FENOMENO DEL NIÑO COSTERO,"TRUJILLO ZEGARRA, GILMER",17/11/2022,19/11/2022,LIMA-CAÑETE-LIMA,40,668.9,708.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORTEZ AGUIRRE ISABEL,"VIDAL CONDE, KRIS IVONE",29/11/2022,02/12/2022,"LIMA-HUARAL,CHANCAY,SAYAN Y HUAC-LIMA",250,1280,1530,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE DEFENSA DEL CONSUMIDOR Y ORGANISMOS REGULADORES DE LOS SERVICIOS PUBLICOS,"VILCHEZ LINARES, LUIS GREGORIO",28/11/2022,30/11/2022,LIMA-CHIMBOTE-ANCASH-LIMA,250,960,1210,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
