0,1,2,3,4,5,6,7,8,9
CORDOVA LOBATON MARIA JESSICA,"ARBILDO OLGUIN, ANGELA MILAGROS",26/09/2022,30/09/2022,LIMA-CHICLAYO-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
BERMEJO ROJAS GUILLERMO,"ARIAS AVENDAÑO, ISMAEL",26/09/2022,30/09/2022,LIMA-LIMA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACUÑA PERALTA SEGUNDO HECTOR,"ASIS VALLADARES, CAROLINA PAMELA",26/09/2022,30/09/2022,LIMA-LA LIBERTAD-LIMA,849.74,1600,2449.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
BERMEJO ROJAS GUILLERMO,"ATENCIO SOTOMAYOR, RONALD DARWIN",26/09/2022,30/09/2022,LIMA-LIMA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTERO LOPEZ HILDA MARLENY,"BACA CHAVEZ, MANUEL ALEJANDRO",26/09/2022,30/09/2022,LIMA-LAMBAYEQUE-LIMA,1151.31,1600,2751.31,RECURSOS ORDINARIOS,MESA DIRECTIVA
PADILLA ROMERO JAVIER ROMMEL,"BAHAMONDE CORDOVA, RENZO EFRAIN",26/09/2022,30/09/2022,LIMA-LIMA PROVINCIAS-LIMA,0,1221,1221,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,BALLARTA RUEDA EUSEBIO ALFREDO,21/09/2022,23/09/2022,LIMA-TRUJILLO-LIMA,614.25,960,1574.25,RECURSOS ORDINARIOS,MESA DIRECTIVA
ECHEVERRIA RODRIGUEZ HAMLET,"BECERRA VASQUEZ, EMERSON",26/09/2022,30/09/2022,LIMA-CAJAMARCA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL CAPITAL PERU,"BURGA FERNANDEZ, MONICA JIMENA",15/09/2022,18/09/2022,LIMA-LA LIBERTAD-LIMA,1070.68,1280,2350.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"CABALLERO PALOMINO, JUSTO ENRIQUE",20/09/2022,23/09/2022,LIMA-HUANUCO-LIMA,505.49,1280,1785.49,RECURSOS ORDINARIOS,MESA DIRECTIVA
MORANTE FIGARI JORGE ALBERTO,"CABANILLAS CHAVEZ, JOSE AUGUSTO",26/09/2022,30/09/2022,LIMA-LORETO-IQUITOS-LIMA,766.24,1600,2366.24,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALVA PRIETO MARIA DEL CARMEN,"CABIESES BERTONI, CARLOS ALBERTO",28/09/2022,30/09/2022,LIMA-AREQUIPA-LIMA,1804.39,960,2764.39,RECURSOS ORDINARIOS,MESA DIRECTIVA
MALAGA TRILLO GEORGE EDWARD,"CACERES BARTRA, GONZALO DANIEL",27/09/2022,30/09/2022,LIMA-CUSCO-LIMA,0,1280,1280,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL CAPITAL PERU,"CAJAHUANCA CABALLERO, OLENKA LILIANA ANGIE",15/09/2022,18/09/2022,LIMA-LA LIBERTAD-LIMA,1161.75,1280,2441.75,RECURSOS ORDINARIOS,MESA DIRECTIVA
QUITO SARMIENTO BERNARDO JAIME,"CALLATA QUISPE, YARLETH FIORELLA",26/09/2022,30/09/2022,LIMA-AREQUIPA-LIMA,1759.32,1600,3359.32,RECURSOS ORDINARIOS,MESA DIRECTIVA
TORRES SALINAS ROSIO,"CALVO ZUÑIGA, ESTEFANIA ROSANNA",26/09/2022,30/09/2022,LIMA-LORETO-LIMA,1043.68,1600,2643.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES ANCACHI JORGE LUIS,"CAMAPAZA QUISPE, MIRELLA SHIRLEY",26/09/2022,30/09/2022,LIMA-PUNO-LIMA,888.54,1600,2488.54,RECURSOS ORDINARIOS,MESA DIRECTIVA
PICON QUEDO LUIS RAUL,"CAMPOS MARTINEZ, RENATO ALEJANDRO",26/09/2022,30/09/2022,LIMA-HUANUCO-LIMA,507.96,1600,2107.96,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"CAMPOS SEGURA, GILMER",26/09/2022,30/09/2022,LIMA-CAJAMARCA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"CAPELLETTI JAUREGUI, BENJAMIN ANTONIO",21/09/2022,23/09/2022,LIMA-TRUJILLO-LIMA,614.25,952.9,1567.15,RECURSOS ORDINARIOS,MESA DIRECTIVA
RUIZ RODRIGUEZ MAGALY ROSMERY,"CARBAJAL REYES, CECILIA ROSA",26/09/2022,30/09/2022,LIMA-LA LIBERTAD-LIMA,755.89,1600,2355.89,RECURSOS ORDINARIOS,MESA DIRECTIVA
PADILLA ROMERO JAVIER ROMMEL,"CARDENAS RENGIFO, ROY COLLINS",26/09/2022,30/09/2022,LIMA-LIMA PROVINCIAS-LIMA,0,1302.4,1302.4,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUERO GUTIERREZ MARIA ANTONIETA,"CARRASCO MAMANI, SERGIO ANTONIO",26/09/2022,30/09/2022,LIMA-AREQUIPA-LIMA,1759.32,1600,3359.32,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUINAGA RECUENCO ALEJANDRO AURELIO,"CASTILLO CORDERO, CARLOS DAVID",26/09/2022,30/09/2022,LIMA-CHICLAYO-LIMA,527.94,1600,2127.94,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYES CAM ABEL AUGUSTO,"CASTRO MORALES, YEZENIA ROMA",26/09/2022,30/09/2022,LIMA-HUANUCO-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYMUNDO MERCADO EDGARD CORNELIO,"CHANCA ARRIOLA, JORGE ROQUE",26/09/2022,30/09/2022,LIMA-JUNIN-LIMA,861.72,1600,2461.72,RECURSOS ORDINARIOS,MESA DIRECTIVA
BURGOS OLIVEROS JUAN BARTOLOME,"CHAVARRY GUTIERREZ, LUIS ALBERTO",26/09/2022,30/09/2022,LIMA-LA LIBERTAD-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"CHAVEZ MIRANDA, GERSON ABIU",26/09/2022,30/09/2022,LIMA-CAJAMARCA-LIMA,1112.82,1598,2710.82,RECURSOS ORDINARIOS,MESA DIRECTIVA
PALACIOS HUAMAN MARGOT,"CHIHUALA PECHE, JAIME LUIS",26/09/2022,30/09/2022,LIMA-PIURA-AYACUCHO-LIMA,890.61,640,1530.61,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA HERMOSILLA ELIZABETH SARA,"CHUNGA PALACIOS, WALTER FIDEL",26/09/2022,30/09/2022,LIMA-HUANUCO-LIMA,1247.82,1600,2847.82,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ JORGE SAMUEL,"CHURA MAMANI, ELIAS SAMUEL",26/09/2022,30/09/2022,LIMA-MOQUEGUA-LIMA,1073.21,1600,2673.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RAMIREZ ALEX RANDU,"CIPRIAN QUICHCA, LUIS MIGUEL",26/09/2022,30/09/2022,LIMA-AYACUCHO-LIMA,1126.17,1569,2695.17,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES CASTRO FRANCIS JHASMINA,"COBOS BORDA, MERCEDES",26/09/2022,30/09/2022,LIMA-UCAYALI-LIMA,702.42,1429.5,2131.92,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA MINAYA ESDRAS RICARDO,"CONDORI QUISPE, OLGA ZONIA",26/09/2022,30/09/2022,LIMA-AREQUIPA-LIMA,963.47,1600,2563.47,RECURSOS ORDINARIOS,MESA DIRECTIVA
TAIPE CORONADO MARIA ELIZABETH,"CONTRERAS ALEJANDRO, MARX LENIN",26/09/2022,30/09/2022,LIMA-APURIMAC-LIMA,372.95,1600,1972.95,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RAMIREZ ALEX RANDU,"CONTRERAS LUJAN, NELIDA LIZBETH",26/09/2022,30/09/2022,LIMA-AYACUCHO-LIMA,1126.17,1600,2726.17,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZA CASTILLO AMERICO,"CORREA LABAN, LELIS LEONARDI",26/09/2022,30/09/2022,LIMA-CAJAMARCA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE LUIS ROBERTO,"CRUZ VARGAS, KATHERINE MARITA DANY",26/09/2022,30/09/2022,LIMA-LA LIBERTAD-LIMA,705.04,1600,2305.04,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE LUIS ROBERTO,"CRUZATE APONTE, GIANLUCA STEFANO",26/09/2022,30/09/2022,LIMA-LA LIBERTAD-LIMA,705.04,1600,2305.04,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL CAPITAL PERU,"DAVILA QUEVEDO, JAVIER ENRIQUE",15/09/2022,18/09/2022,LIMA-LA LIBERTAD-LIMA,1034.25,1280,2314.25,RECURSOS ORDINARIOS,MESA DIRECTIVA
BARBARAN REYES ROSANGELA ANDREA,"DAVILA VILCHEZ, CHRISTIAN EDWIN",26/09/2022,30/09/2022,LIMA-LIMA Y AREQUIPA-LIMA,0,960,960,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUERO GUTIERREZ MARIA ANTONIETA,"DE SOUZA CANAYO, BERTHA ZELMITH",26/09/2022,30/09/2022,LIMA-AREQUIPA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
TERCERA VICEPRESIDENCIA,"DEDIOS CESPEDEZ, SAMUEL FRANCISCO",29/09/2022,30/09/2022,LIMA-TRUJILLO-LIMA,646.5,640,1286.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
AZURIN LOAYZA ALFREDO,"DEL PINO FRANCO, JULIO CESAR",26/09/2022,30/09/2022,LIMA-MADRE DE DIOS-LIMA,719.48,1600,2319.48,RECURSOS ORDINARIOS,MESA DIRECTIVA
UGARTE MAMANI JHAKELINE KATY,"FELICES VILLAFUERTE, WILBER SILVESTRE",26/09/2022,30/09/2022,LIMA-CUSCO-LIMA,759.71,1597.5,2357.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES GONZALES ALEX ANTONIO,"FERNANDEZ CHIRA, GLADYS HERMELINDA",26/09/2022,30/09/2022,LIMA-AREQUIPA-PUCALLPA-LIMA,2658.94,1600,4258.94,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ JORGE SAMUEL,"FERREL ZEBALLOS, WILDOR JULIO",26/09/2022,30/09/2022,LIMA-MOQUEGUA-LIMA,1575.21,1600,3175.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
ECHEVERRIA RODRIGUEZ HAMLET,"FLORIANO VALERIO, LIDIA ROSA",26/09/2022,30/09/2022,LIMA-CAJAMARCA-LIMA,1682.75,1600,3282.75,RECURSOS ORDINARIOS,MESA DIRECTIVA
MORANTE FIGARI JORGE ALBERTO,"GALINDO RAMOS, VICTOR CAMILO",27/09/2022,30/09/2022,LIMA-IQUITOS-LIMA,678.91,1276,1954.91,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO PALACIOS WILSON,"GALLEGOS PALIZA, MARIO FRANCISCO",26/09/2022,30/09/2022,LIMA-HUANCAVELICA-LIMA,1000.24,1216.71,2216.95,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"GALVEZ SALAS, JOSE ALEXANDER",28/09/2022,30/09/2022,LIMA-YURIMAGUAS - TARAPOTO-LIMA,872.82,0,872.82,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTEZA FACHO SILVIA MARIA,"GALVEZ SANCHEZ, CARLOS EDUARDO",26/09/2022,30/09/2022,LIMA-CAJAMARCA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE COMERCIO EXTERIOR Y TURISMO,"GAMARRA DAVILA, EDGAR RAUL",11/09/2022,14/09/2022,LIMA-TUMBES-LIMA,0,1280,1280,RECURSOS ORDINARIOS,MESA DIRECTIVA
ZETA CHUNGA CRUZ MARIA,"GARCIA APARICIO, MIGUEL ANTONIO",26/09/2022,30/09/2022,LIMA-PIURA-LIMA,636.81,1600,2236.81,RECURSOS ORDINARIOS,MESA DIRECTIVA
PABLO MEDINA FLOR AIDEE,"GARCIA GOMEZ, MIRIAM",27/09/2022,30/09/2022,LIMA-CUSCO-LIMA,694.32,1280,1974.32,RECURSOS ORDINARIOS,MESA DIRECTIVA
ANDERSON RAMIREZ CARLOS ANTONIO,"GARCIA VALDEZ, EDUARDO",26/09/2022,30/09/2022,LIMA-CHICLAYO-LIMA,1125.98,1600,2725.98,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"GARZON PEREZ, ANA CECILIA",01/09/2022,03/09/2022,LIMA-TACNA-LIMA,1139.52,928,2067.52,RECURSOS ORDINARIOS,MESA DIRECTIVA
CASTILLO RIVAS EDUARDO ENRIQUE,"GIL SILVA, JULIO CESAR",26/09/2022,30/09/2022,LIMA-PIURA-LIMA,58.67,345,403.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYES CAM ABEL AUGUSTO,"GOMEZ-VALERA ALLEMANT, JOHANNA MARIA",26/09/2022,30/09/2022,LIMA-HUANUCO-LIMA,664.87,1457,2121.87,RECURSOS ORDINARIOS,MESA DIRECTIVA
COM INV MULT SOBRE RESPONSABILIDADES EN TORNO A MUERTES OCURRIDAS DURANTE PROTESTAS CIUDADANAS INICIADAS 28 MARZO 2022,"GONZALES PILARES, JUAN CARLOS",05/09/2022,07/09/2022,LIMA-JUNIN-LIMA,701.92,571,1272.92,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"GONZALEZ GUILLEN, JESUS GUSTAVO",28/09/2022,30/09/2022,LIMA-YURIMAGUAS - TARAPOTO-LIMA,872.82,0,872.82,RECURSOS ORDINARIOS,MESA DIRECTIVA
MALAGA TRILLO GEORGE EDWARD,"GONZALEZ MADRID, VANESSA JESUS",27/09/2022,30/09/2022,LIMA-CUSCO-LIMA,0,1280,1280,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUINAGA RECUENCO ALEJANDRO AURELIO,"GRADOS GARCIA, MIGUEL ALBERTO",26/09/2022,30/09/2022,LIMA-CHICLAYO-LIMA,468.36,1600,2068.36,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYMUNDO MERCADO EDGARD CORNELIO,"GUARDAMINO ROJAS, FIORELLA PATRICIA",26/09/2022,30/09/2022,LIMA-JUNIN-LIMA,981.77,1600,2581.77,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ MORALES JENY LUZ,"GUERRERO CASTILLO, EDUARDO MARTIN",26/09/2022,30/09/2022,LIMA-UCAYALI-LIMA,551.69,1570,2121.69,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTINEZ TALAVERA PEDRO EDWIN,"GUTIERREZ MENDOZA, TAMARA ALEXANDRA",26/09/2022,30/09/2022,LIMA-AREQUIPA-LIMA,898.87,1600,2498.87,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE COMERCIO EXTERIOR Y TURISMO,"HERMOZA QUISPE, ROBERTO JONATHAN",11/09/2022,14/09/2022,LIMA-TUMBES-LIMA,0,1280,1280,RECURSOS ORDINARIOS,MESA DIRECTIVA
CHACON TRUJILLO NILZA MERLY,"HERNANDEZ CHAVEZ, EDGAR",26/09/2022,30/09/2022,LIMA-ANCASH-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
INFANTES CASTAÑEDA MERY ELIANA,"HERRERA CABANILLAS, HAROL ENRIQUE",26/09/2022,30/09/2022,LIMA-AMAZONAS-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
SAAVEDRA CASTERNOQUE HITLER,"HIDALGO ARBILDO, NAHUM",26/09/2022,30/09/2022,LIMA-LORETO-IQUITOS-LIMA,637.04,1600,2237.04,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO REYES ALEJANDRO,"HUAMAN PAREJA, MELISA",26/09/2022,30/09/2022,LIMA-CUSCO-LIMA,808.87,1600,2408.87,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE CIENCIA, INNOVACION Y TECNOLOGIA","HUARCAYA ORE, JUAN CARLOS",22/09/2022,25/09/2022,LIMA-CAJAMARCA-LIMA,976.07,832.5,1808.57,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"HUERTA AYALA, JOVINO HERACLIO",16/09/2022,17/09/2022,LIMA-HUAMANGA-LIMA,801.54,640,1441.54,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"HUERTA AYALA, JOVINO HERACLIO",25/09/2022,27/09/2022,LIMA-PIURA-LIMA,636.81,960,1596.81,RECURSOS ORDINARIOS,MESA DIRECTIVA
REVILLA VILLANUEVA CESAR MANUEL,"HUIMAN GONZALES, THOMAS TOMY'S",26/09/2022,30/09/2022,LIMA-PIURA-LIMA,844.89,1600,2444.89,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUERRA GARCIA CAMPOS HERNANDO,"IBAÑEZ CARRERA, MAYRA ALEJANDRA",26/09/2022,30/09/2022,LIMA-LIMA Y TRUJILLO-LIMA,799.39,1600,2399.39,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES GONZALES ALEX ANTONIO,"IBARRA GARCIA, JULIO CESAR",26/09/2022,30/09/2022,LIMA-AREQUIPA-PUCALLPA-LIMA,2705.08,1600,4305.08,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES FONSECA KAROL IVETT,"IBERICO COLLAZOS, JOSE",26/09/2022,30/09/2022,LIMA-SAN MARTIN-LIMA,649.21,1551,2200.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
MORI CELIS JUAN CARLOS,"INUMA TORRES, JOSE ANTONIO",26/09/2022,30/09/2022,LIMA-LORETO-LIMA,799.52,1600,2399.52,RECURSOS ORDINARIOS,MESA DIRECTIVA
CUTIPA CCAMA VICTOR RAUL,"JANAMPA CHOQUE, MARIO",26/09/2022,30/09/2022,LIMA-MOQUEGUA-LIMA,1219.71,1600,2819.71,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE COMERCIO EXTERIOR Y TURISMO,"JIMENEZ PALACIOS, GUILLERMO AUGUSTO",11/09/2022,14/09/2022,LIMA-TUMBES-LIMA,0,1280,1280,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE ENLACE CON EL CIUDADANO,"LARA AVILA, GLORIA ELIZABETH",28/09/2022,30/09/2022,LIMA-TRUJILLO-LIMA,1622.21,960,2582.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
LUQUE IBARRA RUTH,"LAZARO GOMEZ, KATTYA",26/09/2022,30/09/2022,LIMA-CUSCO-LIMA,765.26,1600,2365.26,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALVA ROJAS CARLOS ENRIQUE,"LEON CALDERON, CAROL NOEMI",26/09/2022,30/09/2022,LIMA-LA LIBERTAD-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE PRODUCCION, MICRO Y PEQUEÑA EMPRESA Y COOPERATIVAS","LEON RAMIREZ, IVAN WALTER",12/09/2022,15/09/2022,LIMA-CHICLAYO-LAMBAYEQUE-LIMA,971.29,1280,2251.29,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ UREÑA ILICH FREDY,"LI FLOREZ, LUIS EDUARDO",26/09/2022,30/09/2022,LIMA-JUNIN-LIMA,893.58,1600,2493.58,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES CASTRO FRANCIS JHASMINA,"LOJA ANCAJIMA, LUIS FELIPE",26/09/2022,30/09/2022,LIMA-UCAYALI-LIMA,670.1,1486.5,2156.6,RECURSOS ORDINARIOS,MESA DIRECTIVA
JULON IRIGOIN ELVA EDHIT,"LOPEZ NUÑEZ, ELER JESUS",26/09/2022,30/09/2022,LIMA-CHICLAYO-LIMA,1499.79,1600,3099.79,RECURSOS ORDINARIOS,MESA DIRECTIVA
CICCIA VASQUEZ MIGUEL ANGEL,"LOPEZ YAMUNAQUE, EDWIN ORLANDO",26/09/2022,30/09/2022,LIMA-PIURA-LIMA,766.01,1364,2130.01,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
