0,1,2,3,4,5,6,7,8,9
PORTERO LOPEZ HILDA MARLENY,"BACA CHAVEZ, MANUEL ALEJANDRO",17/01/2023,23/01/2023,LIMA-LAMBAYEQUE-LIMA,1036.26,2190.73,3226.99,RECURSOS ORDINARIOS,MESA DIRECTIVA
PADILLA ROMERO JAVIER ROMMEL,"BAHAMONDE CORDOVA, RENZO EFRAIN",17/01/2023,23/01/2023,LIMA-LIMA PROVINCIAS-LIMA,0,1772,1772,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE VIVIENDA Y CONSTRUCCION,"BELTRAN ALVAREZ, JUNIOR MANUEL",15/01/2023,17/01/2023,LIMA-REGION PIURA-LIMA,1186.7,530,1716.7,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE PARTICIPACION CIUDADANA,"BETETA RUBIN, KARINA JULIZA",25/01/2023,28/01/2023,LIMA-HUANUCO-LIMA,835.02,0,835.02,RECURSOS ORDINARIOS,MESA DIRECTIVA
ZETA CHUNGA CRUZ MARIA,"CABANILLAS CABANILLAS, MILTON CESAR",17/01/2023,23/01/2023,LIMA-PIURA-LIMA,1310.37,2240,3550.37,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACUÑA PERALTA MARIA GRIMANEZA,"CACERES OLAZO JARA, JUAN DOMINGO",16/01/2023,23/01/2023,LIMA-LAMBAYEQUE-LIMA,1103.78,2073.8,3177.58,RECURSOS ORDINARIOS,MESA DIRECTIVA
QUITO SARMIENTO BERNARDO JAIME,"CALLATA QUISPE, YARLETH FIORELLA",17/01/2023,23/01/2023,LIMA-AREQUIPA-LIMA,847.8,786.6,1634.4,RECURSOS ORDINARIOS,MESA DIRECTIVA
TORRES SALINAS ROSIO,"CALVO ZUÑIGA, ESTEFANIA ROSANNA",17/01/2023,23/01/2023,LIMA-LORETO-LIMA,839.87,2163,3002.87,RECURSOS ORDINARIOS,MESA DIRECTIVA
TACURI VALDIVIA GERMAN ADOLFO,"CARDENAS DEL PINO, STEPHANIE SCARLET",17/01/2023,23/01/2023,LIMA-LIMA-LIMA,0,238,238,RECURSOS ORDINARIOS,MESA DIRECTIVA
PADILLA ROMERO JAVIER ROMMEL,"CARDENAS RENGIFO, ROY COLLINS",17/01/2023,23/01/2023,LIMA-LIMA PROVINCIAS-LIMA,0,1804,1804,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES CASTRO FRANCIS JHASMINA,"CARHUAZ BORJA, GABRIELA MARGOT",19/01/2023,22/01/2023,LIMA-PIURA-LIMA,1649.18,639,2288.18,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES CASTRO FRANCIS JHASMINA,"CARHUAZ BORJA, GABRIELA MARGOT",22/01/2023,22/01/2022,LIMA-PIURA-LIMA,0,182,182,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUERO GUTIERREZ MARIA ANTONIETA,"CARRASCO MAMANI, SERGIO ANTONIO",17/01/2023,23/01/2023,LIMA-AREQUIPA-LIMA,847.8,1856.5,2704.3,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUERO GUTIERREZ MARIA ANTONIETA,"CARRASCO MAMANI, SERGIO ANTONIO",24/01/2023,25/01/2023,LIMA-AREQUIPA-LIMA,0,592,592,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPARTIDARIA PRO INVERSION,"CASTAÑEDA ALTAMIRANO, NATALY ESTEFANIA",18/01/2023,21/01/2023,LIMA-PIURA-LIMA,1417.97,1101.3,2519.27,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUINAGA RECUENCO ALEJANDRO AURELIO,"CASTILLO CORDERO, CARLOS DAVID",17/01/2023,23/01/2023,LIMA-CHICLAYO-LIMA,1103.78,2240,3343.78,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"CASTRO SEMPERTEGUI, VICTOR SEGUNDO",17/01/2023,23/01/2023,"LIMA-LIMA 17 CAJAMARCA 18,19 Y 20-LIMA",0,2049,2049,RECURSOS ORDINARIOS,MESA DIRECTIVA
QUIROZ BARBOZA SEGUNDO TEODOMIRO,"CAYATOPA ALTAMIRANO, ELMER",17/01/2023,23/01/2023,LIMA-LAMBAYEQUE-LIMA,1108.42,1459.7,2568.12,RECURSOS ORDINARIOS,MESA DIRECTIVA
PALACIOS HUAMAN MARGOT,"CCARHUAYPIÑA LOPE, DERRICK HAUCER",18/01/2023,23/01/2023,LIMA-AYACUCHO-LIMA,630.32,1434,2064.32,RECURSOS ORDINARIOS,MESA DIRECTIVA
QUIROZ BARBOZA SEGUNDO TEODOMIRO,"CHACON PAREDES, DAMARIS",17/01/2023,23/01/2023,LIMA-LAMBAYEQUE-LIMA,977.63,1512.54,2490.17,RECURSOS ORDINARIOS,MESA DIRECTIVA
JIMENEZ HEREDIA DAVID JULIO,"CHAMORRO BALVIN, ALCIDES GLORIOSO",17/01/2023,21/01/2023,LIMA-JAUJA - JUNIN-LIMA,1736.97,971.4,2708.37,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYMUNDO MERCADO EDGARD CORNELIO,"CHANCA ARRIOLA, JORGE ROQUE",17/01/2023,23/01/2023,LIMA-JUNIN-LIMA,1502.43,2008.5,3510.93,RECURSOS ORDINARIOS,MESA DIRECTIVA
BURGOS OLIVEROS JUAN BARTOLOME,"CHAVARRY GUTIERREZ, LUIS ALBERTO",17/01/2023,23/01/2023,LIMA-LA LIBERTAD-LIMA,1215.09,2067,3282.09,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"CHAVEZ MIRANDA, GERSON ABIU",17/01/2023,23/01/2023,"LIMA-LIMA 17 CAJAMARCA 18,19 Y 20-LIMA",2747.51,2090.9,4838.41,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE VIVIENDA Y CONSTRUCCION,"CHIRINOS MARTINEZ, JOSE CARLOS",15/01/2023,17/01/2023,LIMA-REGION PIURA-LIMA,999.17,646.01,1645.18,RECURSOS ORDINARIOS,MESA DIRECTIVA
REVILLA VILLANUEVA CESAR MANUEL,"CIEZA ARAMBULO, JUAN DIEGO",17/01/2023,23/01/2023,LIMA-PIURA-LIMA,942.1,1789,2731.1,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO REYES ALEJANDRO,"CONTRERAS CABEZAS, PHENELOPE JHOANA",17/01/2023,23/01/2023,LIMA-TRUJILLO-LIMA,0,1886,1886,RECURSOS ORDINARIOS,MESA DIRECTIVA
CRUZ MAMANI FLAVIO,"CONTRERAS ESCOBAR, LILIAN",18/01/2023,19/01/2023,LIMA-PIURA-LIMA,1508.64,525,2033.64,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE PUEBLOS ANDINOS, AMAZONICOS Y AFROPERUANOS, AMBIENTE Y ECOLOGIA","CORDOVA CAPUCHO, ANA MARIA",10/01/2023,11/01/2023,LIMA-LORETO-MAYNAS-LIMA,543.22,0,543.22,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZA CASTILLO AMERICO,"CORREA LABAN, LELIS LEONARDI",17/01/2023,23/01/2023,LIMA-CAJAMARCA-LIMA,1338.95,0,1338.95,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE LUIS ROBERTO,"CRUZ VARGAS, KATHERINE MARITA DANY",17/01/2023,23/01/2023,LIMA-LA LIBERTAD-LIMA,843.4,2189.6,3033,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE LUIS ROBERTO,"CRUZATE APONTE, GIANLUCA STEFANO",17/01/2023,23/01/2023,LIMA-LA LIBERTAD-LIMA,843.4,2193.5,3036.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
BARBARAN REYES ROSANGELA ANDREA,"DAVILA VILCHEZ, CHRISTIAN EDWIN",17/01/2023,23/01/2023,LIMA-LIMA METROPOLITANA-LIMA,0,931.6,931.6,RECURSOS ORDINARIOS,MESA DIRECTIVA
AZURIN LOAYZA ALFREDO,"DEL PINO FRANCO, JULIO CESAR",17/01/2023,23/01/2023,LIMA-LORETO-LIMA,839.87,1765,2604.87,RECURSOS ORDINARIOS,MESA DIRECTIVA
JULON IRIGOIN ELVA EDHIT,"DIAZ DIAZ, MONICA ANABEL",17/01/2023,23/01/2023,LIMA-CHICLAYO-LIMA,1236.62,1492,2728.62,RECURSOS ORDINARIOS,MESA DIRECTIVA
HUAMAN CORONADO RAUL,"DIAZ HUARCAYA, FRANZ ALEXANDER",17/01/2023,23/01/2023,LIMA-ICA-LIMA,0,2201.5,2201.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
ECHEVERRIA RODRIGUEZ HAMLET,"DIAZ MEGO, VICTOR",17/01/2023,23/01/2023,LIMA-CAJAMARCA-LIMA,1064.5,2231.5,3296,RECURSOS ORDINARIOS,MESA DIRECTIVA
MORANTE FIGARI JORGE ALBERTO,"DIAZ PEREZ, MARINA",17/01/2023,23/01/2023,LIMA-IQUITOS-LIMA,1384.6,2240,3624.6,RECURSOS ORDINARIOS,MESA DIRECTIVA
JERI ORE JOSE ENRIQUE,"ESPINOZA DIAZ, MARIA DEL ROSARIO PAMELA",17/01/2023,17/01/2023,LIMA-PIURA-LIMA,0,160,160,RECURSOS ORDINARIOS,MESA DIRECTIVA
JERI ORE JOSE ENRIQUE,"ESPINOZA DIAZ, MARIA DEL ROSARIO PAMELA",19/01/2023,23/01/2023,LIMA-PIURA-LIMA,1397.06,845,2242.06,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMIS INVEST MULTIP ENCARGADA DE EVALUAR PROPONER FISCALIZAR E IMPULSAR LA TERCERA ETAPA PROYECTO ESPECIAL CHAVIMOCHIC,"FAJARDO SANGUINETTI, ANA MARIA DEL ROSARIO",11/01/2023,14/01/2023,LIMA-TRUJILLO-LIMA,884.08,756.09,1640.17,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA HERMOSILLA ELIZABETH SARA,"FALLA VILLEGAS, ELIAS JHON",17/01/2023,23/01/2023,LIMA-HUANUCO-LIMA,424.23,1827,2251.23,RECURSOS ORDINARIOS,MESA DIRECTIVA
BAZAN NARRO SIGRID TESORO,"FELICES CAMARGO, PAULO BILLY",20/01/2023,20/01/2023,LIMA-HUÁNUCO-LIMA,532.16,145,677.16,RECURSOS ORDINARIOS,MESA DIRECTIVA
UGARTE MAMANI JHAKELINE KATY,"FELICES VILLAFUERTE, WILBER SILVESTRE",17/01/2023,23/01/2023,LIMA-PIURA-LIMA,1262.61,1912.5,3175.11,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES GONZALES ALEX ANTONIO,"FERNANDEZ CHIRA, GLADYS HERMELINDA",17/01/2023,23/01/2023,LIMA-AREQUIPA-LIMA,0,696.5,696.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ JORGE SAMUEL,"FERREL ZEBALLOS, WILDOR JULIO",17/01/2023,23/01/2023,LIMA-MOQUEGUA-LIMA,1356.46,2240,3596.46,RECURSOS ORDINARIOS,MESA DIRECTIVA
ECHEVERRIA RODRIGUEZ HAMLET,"FLORIANO VALERIO, LIDIA ROSA",17/01/2023,23/01/2023,LIMA-CAJAMARCA-LIMA,1064.5,2215.5,3280,RECURSOS ORDINARIOS,MESA DIRECTIVA
MORANTE FIGARI JORGE ALBERTO,"GALINDO RAMOS, VICTOR CAMILO",17/01/2023,23/01/2023,LIMA-LORETO-IQUITOS-LIMA,969.68,2240,3209.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
ZETA CHUNGA CRUZ MARIA,"GARCIA APARICIO, MIGUEL ANTONIO",17/01/2023,23/01/2023,LIMA-PIURA-LIMA,1310.37,2240,3550.37,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALVA ROJAS CARLOS ENRIQUE,"GELDRES ALVA, ISAAC ESTEBAN",17/01/2023,23/01/2023,LIMA-LA LIBERTAD-LIMA,1141.06,1003.4,2144.46,RECURSOS ORDINARIOS,MESA DIRECTIVA
CASTILLO RIVAS EDUARDO ENRIQUE,"GIL SILVA, JULIO CESAR",17/01/2023,23/01/2023,LIMA-PIURA-LIMA,525.37,815.96,1341.33,RECURSOS ORDINARIOS,MESA DIRECTIVA
BERMEJO ROJAS GUILLERMO,"GOMEZ GIRALDO, DANIEL OSWALDO",17/01/2023,23/01/2023,LIMA-LIMA-LIMA,0,1005.3,1005.3,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ LESLIE VIVIAN,"GONZALES NICHO, CINTHYA LILIANA",17/01/2023,23/01/2023,LIMA-SAN MARTIN-LIMA,330.79,1886,2216.79,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUINAGA RECUENCO ALEJANDRO AURELIO,"GRADOS GARCIA, MIGUEL ALBERTO",17/01/2023,23/01/2023,LIMA-CHICLAYO-LIMA,1103.78,2240,3343.78,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUERO GUTIERREZ MARIA ANTONIETA,"HANCCO VALENCIA, JOSE LUIS",17/01/2023,23/01/2023,LIMA-AREQUIPA-LIMA,847.8,0,847.8,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO PALACIOS WILSON,"HUACRE FERNANDEZ, FREDY",17/01/2023,22/01/2023,LIMA-HUANCAVELICA-LIMA,1510.29,1361,2871.29,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO PALACIOS WILSON,"HUAMANPURA CANCHUMONI, HELEN KARIN",17/01/2023,22/01/2023,LIMA-HUANCAVELICA-LIMA,1510.29,1232.2,2742.49,RECURSOS ORDINARIOS,MESA DIRECTIVA
BERMEJO ROJAS GUILLERMO,"HUARANGA TOLEDO, FILOMENO MIGUEL",17/01/2023,23/01/2023,LIMA-LIMA-LIMA,0,1184.84,1184.84,RECURSOS ORDINARIOS,MESA DIRECTIVA
REVILLA VILLANUEVA CESAR MANUEL,"HUIMAN GONZALES, THOMAS TOMY'S",17/01/2023,23/01/2023,LIMA-PIURA-LIMA,942.1,2024.2,2966.3,RECURSOS ORDINARIOS,MESA DIRECTIVA
BAZAN CALDERON DIEGO ALONSO FERNANDO,"HURTADO CAPRISTAN, OSCAR BENJAMIN",17/01/2023,23/01/2023,LIMA-TRUJILLO-LIMA,798.3,2240,3038.3,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUERRA GARCIA CAMPOS HERNANDO,"IBAÑEZ CARRERA, MAYRA ALEJANDRA",17/01/2023,23/01/2023,LIMA-LIMA Y PIURA-LIMA,964.1,1920,2884.1,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES GONZALES ALEX ANTONIO,"IBARRA GARCIA, JULIO CESAR",17/01/2023,23/01/2023,LIMA-AREQUIPA-LIMA,0,807,807,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES FONSECA KAROL IVETT,"IBERICO COLLAZOS, JOSE",17/01/2023,23/01/2023,LIMA-SAN MARTIN-TARAPOTO-LIMA,937.71,2105.5,3043.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
AZURIN LOAYZA ALFREDO,"ILIZARBE PINEDA, WENDY FIAMA",17/01/2023,23/01/2023,LIMA-LORETO-LIMA,848.85,2240,3088.85,RECURSOS ORDINARIOS,MESA DIRECTIVA
MORI CELIS JUAN CARLOS,"INUMA TORRES, JOSE ANTONIO",17/01/2023,23/01/2023,LIMA-LORETO-LIMA,1149.75,2140,3289.75,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION AGRARIA,"IPARRAGUIRRE QUIÑONES, JEAN PIERRE FRANCIS",12/01/2023,13/01/2023,LIMA-TRUJILLO - REGION LA LIBERTAD-LIMA,968.71,356,1324.71,RECURSOS ORDINARIOS,MESA DIRECTIVA
SAAVEDRA CASTERNOQUE HITLER,"IPUSHIMA VÁSQUEZ, JORGE LUIS",17/01/2023,23/01/2023,LIMA-LORETO-LIMA,1005.76,2221,3226.76,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"JUAREZ LAGUNA, ANGIE STEFFI",12/01/2023,14/01/2023,LIMA-REGION LA LIBERTAD-LIMA,1361.9,320,1681.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"JUAREZ LAGUNA, ANGIE STEFFI",12/01/2023,14/01/2023,LIMA-REGION LA LIBERTAD-LIMA,0,354.5,354.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
LUQUE IBARRA RUTH,"LAURACIO APAZA, WILLIAN RODRIGO",17/01/2023,23/01/2023,LIMA-CUSCO-LIMA,610.09,575,1185.09,RECURSOS ORDINARIOS,MESA DIRECTIVA
BAZAN CALDERON DIEGO ALONSO FERNANDO,"LEON ALVAREZ, VICTOR JULIO",17/01/2023,23/01/2023,LIMA-TRUJILLO-LIMA,843.4,0,843.4,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALVA ROJAS CARLOS ENRIQUE,"LEON CALDERON, CAROL NOEMI",17/01/2023,23/01/2023,LIMA-LA LIBERTAD-LIMA,368.59,2240,2608.59,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY MARIA DEL PILAR,"LEON FLORES, CARLOS ALEJANDRO",17/01/2023,23/01/2023,LIMA-TUMBES-LIMA,813.05,2220,3033.05,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ UREÑA ILICH FREDY,"LI FLOREZ, LUIS EDUARDO",17/01/2023,21/01/2023,LIMA-JUNIN-LIMA,1637.73,1276.8,2914.53,RECURSOS ORDINARIOS,MESA DIRECTIVA
BALCAZAR ZELADA JOSE MARIA,"LLAGUENTO HEREDIA, GREYS ALONDRA",17/01/2023,23/01/2023,LIMA-LAMBAYEQUE-LIMA,0,2117,2117,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES CASTRO FRANCIS JHASMINA,"LOJA ANCAJIMA, LUIS FELIPE",19/01/2023,22/01/2023,LIMA-PIURA-LIMA,1649.18,625.5,2274.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
CICCIA VASQUEZ MIGUEL ANGEL,"LOPEZ YAMUNAQUE, EDWIN ORLANDO",17/01/2023,23/01/2023,LIMA-PIURA-LIMA,556.94,1930,2486.94,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUERRA GARCIA CAMPOS HERNANDO,"LUZA AMESQUITA, DANIEL CONSTANTINO",17/01/2023,23/01/2023,LIMA-LIMA Y PIURA-LIMA,0,858.83,858.83,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA HERMOSILLA ELIZABETH SARA,"MACEDO GUNZA, DITMAR",17/01/2023,23/01/2023,LIMA-HUANUCO-LIMA,424.23,1775,2199.23,RECURSOS ORDINARIOS,MESA DIRECTIVA
TORRES SALINAS ROSIO,"MACEDO VON BANCELS, CESAR AUGUSTO",17/01/2023,23/01/2023,LIMA-LORETO-LIMA,385.01,2164.6,2549.61,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES ANCACHI JORGE LUIS,"MAMANI FLORES, DEYWI WILLIAMS",17/01/2023,23/01/2023,LIMA-LIMA-LIMA,0,897.9,897.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
CHAVEZ CHINO BETSSY BETZABET,"MAMANI MAMANI, ELBER YERAL",17/01/2023,23/01/2023,LIMA-TACNA-LIMA,1303.53,2140.4,3443.93,RECURSOS ORDINARIOS,MESA DIRECTIVA
VALER PINTO HECTOR,"MAMANI NINA, MARILYN ELENA",17/01/2023,23/01/2023,LIMA-LIMA METROPOLITANA-LIMA,0,1109,1109,RECURSOS ORDINARIOS,MESA DIRECTIVA
TERCERA VICEPRESIDENCIA,"MARTINEZ PAITAN, PAOLA ISABEL",05/01/2023,07/01/2023,LIMA-PIURA-TUMBES-LIMA,1114.4,751.09,1865.49,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPART DE SEGUIMIENTO A PROCESO DE RECONSTRUCCION DE ZONAS AFECTADAS POR FENOMENO DEL NIÑO COSTERO,"MARTINEZ PEREZ, JORGE LUIS",13/01/2023,18/01/2023,LIMA-PIURA-LIMA,460.3,1232.9,1693.2,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ LESLIE VIVIAN,"MELGAR CRUZ, ALEJANDRA MARIA",17/01/2023,23/01/2023,LIMA-SAN MARTIN-LIMA,880.29,2029,2909.29,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTEZA FACHO SILVIA MARIA,"MELGAR SANDOVAL, HECTOR ALBERTO",17/01/2023,23/01/2023,LIMA-CAJAMARCA-LIMA,1625.19,1751.8,3376.99,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ JORGE SAMUEL,"MENDOZA GRACIAN, ANGELA",17/01/2023,23/01/2023,LIMA-MOQUEGUA-LIMA,1356.46,2163.3,3519.76,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTERO LOPEZ HILDA MARLENY,"MESIAS REYES, CARLOS HUMBERTO",17/01/2023,23/01/2023,LIMA-LAMBAYEQUE-LIMA,1036.26,2212,3248.26,RECURSOS ORDINARIOS,MESA DIRECTIVA
TERCERA VICEPRESIDENCIA,"MIRANDA DIAZ, FREDDY HUMBERTO",17/01/2023,23/01/2023,LIMA-LIMA-LIMA,0,766.2,766.2,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPART DE SEGUIMIENTO A PROCESO DE RECONSTRUCCION DE ZONAS AFECTADAS POR FENOMENO DEL NIÑO COSTERO,"MIRANDA ROMAN, MILTON",13/01/2023,18/01/2023,LIMA-PIURA-LIMA,936.65,1074.5,2011.15,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
