0,1,2,3,4,5,6,7,8,9
TACURI VALDIVIA GERMAN,TACURI VALDIVIA GERMAN,21/12/2021,21/12/2021,AYACUCHO - LIMA,569.41,0,569.41,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACUNA PERALTA/MARIA GRIMANEZA,ACUNA PERALTA/MARIA GRIMANEZA,28/12/2021,29/12/2021,CIX/LIM/CIX,997.68,0,997.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACUNA PERALTA/SEGUNDO HECTOR,ACUNA PERALTA/SEGUNDO HECTOR,11/12/2021,11/12/2021,LIM/CIX,514.67,0,514.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACUNA PERALTA/SEGUNDO HECTOR,ACUNA PERALTA/SEGUNDO HECTOR,06/12/2021,06/12/2021,TRU/LIM,483.72,0,483.72,RECURSOS ORDINARIOS,MESA DIRECTIVA
ACUNA PERALTA/SEGUNDO HECTOR,ACUNA PERALTA/SEGUNDO HECTOR,27/12/2021,27/12/2021,CIX/LIM,483.01,0,483.01,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALVA ROJAS/CARLOS ENRIQUE,ALVA ROJAS/CARLOS ENRIQUE,07/12/2021,07/12/2021,TRU/LIM,483.72,0,483.72,RECURSOS ORDINARIOS,MESA DIRECTIVA
ARAGON CARRENO/LUIS ANGEL,ARAGON CARRENO/LUIS ANGEL,11/12/2021,13/12/2021,LIM/CUZ/LIM,995.73,0,995.73,RECURSOS ORDINARIOS,MESA DIRECTIVA
ARAGON CARRENO/LUIS ANGEL,ARAGON CARRENO/LUIS ANGEL,11/12/2021,12/12/2021,LIM/JAU/LIM,992.56,0,992.56,RECURSOS ORDINARIOS,MESA DIRECTIVA
ARAGON CARRENO/LUIS ANGEL,ARAGON CARRENO/LUIS ANGEL,20/12/2021,24/12/2021,LIM/CUZ/LIM,995.73,0,995.73,RECURSOS ORDINARIOS,MESA DIRECTIVA
BALCAZAR ZELADA/JOSE MARIA,BALCAZAR ZELADA/JOSE MARIA,06/12/2021,06/12/2021,CIX/LIM,483.01,0,483.01,RECURSOS ORDINARIOS,MESA DIRECTIVA
BALCAZAR ZELADA/JOSE MARIA,BALCAZAR ZELADA/JOSE MARIA,08/12/2021,10/12/2021,LIM/CIX/LIM,997.68,0,997.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
BAZAN CALDERON/DIEGO ALONSO FERNANDO,BAZAN CALDERON/DIEGO ALONSO FERNANDO,05/12/2021,05/12/2021,JAE/LIM,477.88,0,477.88,RECURSOS ORDINARIOS,MESA DIRECTIVA
BAZAN NARRO/SIGRID TESORO,BAZAN NARRO/SIGRID TESORO,03/12/2021,03/12/2021,LIM/TRU/LIM,998.4,0,998.4,RECURSOS ORDINARIOS,MESA DIRECTIVA
BAZAN NARRO/SIGRID TESORO,BAZAN NARRO/SIGRID TESORO,15/12/2021,17/12/2021,LIM/CUZ/LIM,995.73,0,995.73,RECURSOS ORDINARIOS,MESA DIRECTIVA
BELLIDO UGARTE/GUIDO,BELLIDO UGARTE/GUIDO,15/12/2021,16/12/2021,LIM/CUZ/LIM,995.73,0,995.73,RECURSOS ORDINARIOS,MESA DIRECTIVA
BELLIDO UGARTE/GUIDO,BELLIDO UGARTE/GUIDO,10/12/2021,12/12/2021,LIM/CUZ/LIM,995.73,0,995.73,RECURSOS ORDINARIOS,MESA DIRECTIVA
BELLIDO UGARTE/GUIDO,BELLIDO UGARTE/GUIDO,08/12/2021,09/12/2021,LIM/CUZ/LIM,995.73,0,995.73,RECURSOS ORDINARIOS,MESA DIRECTIVA
BELLIDO UGARTE/GUIDO,BELLIDO UGARTE/GUIDO,27/12/2021,27/12/2021,CUZ/LIM,481.06,0,481.06,RECURSOS ORDINARIOS,MESA DIRECTIVA
BURGOS OLIVEROS/JUAN BARTOLOME,BURGOS OLIVEROS/JUAN BARTOLOME,07/12/2021,07/12/2021,TRU/LIM,483.72,0,483.72,RECURSOS ORDINARIOS,MESA DIRECTIVA
BURGOS OLIVEROS/JUAN BARTOLOME,BURGOS OLIVEROS/JUAN BARTOLOME,09/12/2021,09/12/2021,TRU/LIM,483.72,0,483.72,RECURSOS ORDINARIOS,MESA DIRECTIVA
CASTILLO RIVAS/EDUARDO ENRIQUE,CASTILLO RIVAS/EDUARDO ENRIQUE,08/12/2021,10/12/2021,LIM/PIU/LIM,1001.46,0,1001.46,RECURSOS ORDINARIOS,MESA DIRECTIVA
CASTILLO RIVAS/EDUARDO ENRIQUE,CASTILLO RIVAS/EDUARDO ENRIQUE,21/12/2021,09/01/2022,LIM/PIU/LIM,998.59,0,998.59,RECURSOS ORDINARIOS,MESA DIRECTIVA
CERRON ROJAS/WALDEMAR JOSE,CERRON ROJAS/WALDEMAR JOSE,18/12/2021,18/12/2021,LIM/AYP,514.67,0,514.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
CICCIA VASQUEZ/MIGUEL ANGEL,CICCIA VASQUEZ/MIGUEL ANGEL,10/12/2021,11/12/2021,LIM/PIU/LIM,1001.46,0,1001.46,RECURSOS ORDINARIOS,MESA DIRECTIVA
CICCIA VASQUEZ/MIGUEL ANGEL,CICCIA VASQUEZ/MIGUEL ANGEL,17/12/2021,19/12/2021,LIM/PIU/LIM,1001.46,0,1001.46,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ/JORGE SAMUEL,COAYLA JUAREZ/JORGE SAMUEL,05/12/2021,05/12/2021,TCQ/LIM,483.76,0,483.76,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ/JORGE SAMUEL,COAYLA JUAREZ/JORGE SAMUEL,22/12/2021,22/12/2021,LIM/ILQ,514.67,0,514.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDOVA LOBATON/MARIA JESSICA,CORDOVA LOBATON/MARIA JESSICA,08/12/2021,10/12/2021,CIX/LIM/CIX,997.68,0,997.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDOVA LOBATON/MARIA JESSICA,CORDOVA LOBATON/MARIA JESSICA,20/12/2021,21/12/2021,CIX/LIM/CIX,997.68,0,997.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
CRUZ MAMANI/FLAVIO,CRUZ MAMANI/FLAVIO,07/12/2021,08/12/2021,LIM/JUL/LIM,998.44,0,998.44,RECURSOS ORDINARIOS,MESA DIRECTIVA
CRUZ MAMANI/FLAVIO,CRUZ MAMANI/FLAVIO,11/12/2021,12/12/2021,LIM/JUL/LIM,998.44,0,998.44,RECURSOS ORDINARIOS,MESA DIRECTIVA
CRUZ MAMANI/FLAVIO,CRUZ MAMANI/FLAVIO,18/12/2021,19/12/2021,LIM/JUL/LIM,998.44,0,998.44,RECURSOS ORDINARIOS,MESA DIRECTIVA
CRUZ MAMANI/FLAVIO,CRUZ MAMANI/FLAVIO,23/12/2021,02/01/2021,LIM/JUL/LIM,998.79,0,998.79,RECURSOS ORDINARIOS,MESA DIRECTIVA
DAVILA ATANACIO/PASION NEOMIAS,DAVILA ATANACIO/PASION NEOMIAS,05/12/2021,05/12/2021,HUU-LIM,370.4,0,370.4,RECURSOS ORDINARIOS,MESA DIRECTIVA
DAVILA ATANACIO/PASION NEOMIAS,DAVILA ATANACIO/PASION NEOMIAS,22/12/2021,26/12/2021,LIM-HUU-LIM,786.61,0,786.61,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO/FREDDY RONALD,DIAZ MONAGO/FREDDY RONALD,11/12/2021,11/12/2021,TBP/LIM,483.21,0,483.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
DOROTEO CARBAJO/RAUL FELIPE,DOROTEO CARBAJO/RAUL FELIPE,11/12/2021,12/12/2021,LIM/JAU/LIM,992.56,0,992.56,RECURSOS ORDINARIOS,MESA DIRECTIVA
ECHEVERRIA RODRIGUEZ/HAMLET,ECHEVERRIA RODRIGUEZ/HAMLET,10/12/2021,10/12/2021,CJA/LIM,483.72,0,483.72,RECURSOS ORDINARIOS,MESA DIRECTIVA
ELERA GARCIA/WILMAR ALBERTO,ELERA GARCIA/WILMAR ALBERTO,08/12/2021,12/12/2021,LIM/PIU/LIM,1001.46,0,1001.46,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES ANCACHI/JORGE LUIS,FLORES ANCACHI/JORGE LUIS,08/12/2021,09/12/2021,LIM/JUL/LIM,998.44,0,998.44,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES ANCACHI/JORGE LUIS,FLORES ANCACHI/JORGE LUIS,11/12/2021,13/12/2021,LIM/JUL/LIM,998.44,0,998.44,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES ANCACHI/JORGE LUIS,FLORES ANCACHI/JORGE LUIS,18/12/2021,20/12/2021,LIM/JUL/LIM,998.44,0,998.44,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RAMIREZ/ALEX RANDU,FLORES RAMIREZ/ALEX RANDU,17/12/2021,23/12/2021,LIM/AYP/LIM,998.44,0,998.44,RECURSOS ORDINARIOS,MESA DIRECTIVA
GARCIA CORREA/IDELSO MANUEL,GARCIA CORREA/IDELSO MANUEL,10/12/2021,10/12/2021,LIM/TBP,514.67,0,514.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZALES DELGADO/DIANA CAROLINA,GONZALES DELGADO/DIANA CAROLINA,18/12/2021,20/12/2021,LIM/AQP/LIM,1002.37,0,1002.37,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA/PAUL SILVIO,GUTIERREZ TICONA/PAUL SILVIO,20/12/2021,20/12/2021,LIM/CUZ,514.67,0,514.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
GUTIERREZ TICONA/PAUL SILVIO,GUTIERREZ TICONA/PAUL SILVIO,30/12/2021,30/12/2021,LIM/CUZ,514.67,0,514.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
HUAMAN CORONADO/RAUL,HUAMAN CORONADO/RAUL,08/12/2021,10/12/2021,LIM/AYP/LIM,998.44,0,998.44,RECURSOS ORDINARIOS,MESA DIRECTIVA
INFANTES CASTANEDA/MERY ELIANA,INFANTES CASTANEDA/MERY ELIANA,21/12/2021,04/01/2022,LIM/CIX/JAE/LIM,992.56,0,992.56,RECURSOS ORDINARIOS,MESA DIRECTIVA
INFANTES CASTANEDA/MERY ELIANA,INFANTES CASTANEDA/MERY ELIANA,21/12/2021,26/12/2021,LIM/CIX/LIM,5.13,0,5.13,RECURSOS ORDINARIOS,MESA DIRECTIVA
JUAREZ CALLE/HEIDY LISBETH,JUAREZ CALLE/HEIDY LISBETH,23/12/2021,26/12/2021,LIM/PIU/LIM,1001.46,0,1001.46,RECURSOS ORDINARIOS,MESA DIRECTIVA
JUAREZ CALLE/HEIDY LISBETH,JUAREZ CALLE/HEIDY LISBETH,22/12/2021,22/12/2021,TRU/LIM,483.72,0,483.72,RECURSOS ORDINARIOS,MESA DIRECTIVA
JULON IRIGOIN/ELVA EDITH,JULON IRIGOIN/ELVA EDITH,07/12/2021,10/12/2021,CIX/LIM/CIX,997.68,0,997.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE/LUIS ROBERTO,KAMICHE MORANTE/LUIS ROBERTO,06/12/2021,08/12/2021,TRU/LIM/TRU,998.4,0,998.4,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE/LUIS ROBERTO,KAMICHE MORANTE/LUIS ROBERTO,31/12/2021,03/01/2022,LIM/TRU/LIM,999.27,0,999.27,RECURSOS ORDINARIOS,MESA DIRECTIVA
LIMACHI QUISPE/NIEVES ESMERALDA,LIMACHI QUISPE/NIEVES ESMERALDA,15/12/2021,03/01/2022,LIM/TCQ/LIM,998.79,0,998.79,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ MORALES/JENY LUZ,LOPEZ MORALES/JENY LUZ,15/12/2021,19/12/2021,LIM/TPP/LIM,1002.45,0,1002.45,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ MORALES/JENY LUZ,LOPEZ MORALES/JENY LUZ,10/12/2021,12/12/2021,LIM/PCL/LIM,1002.45,0,1002.45,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ MORALES/JENY LUZ,LOPEZ MORALES/JENY LUZ,30/12/2021,03/01/2022,LIM/PCL/LIM,999.27,0,999.27,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ URENA/ILICH FREDY,LOPEZ URENA/ILICH FREDY,08/12/2021,08/12/2021,JAU/LIM,477.88,0,477.88,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ URENA/ILICH FREDY,LOPEZ URENA/ILICH FREDY,07/12/2021,07/12/2021,LIM/JAU,514.67,0,514.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ URENA/ILICH FREDY,LOPEZ URENA/ILICH FREDY,09/12/2021,09/12/2021,JAU/LIM,477.88,0,477.88,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ URENA/ILICH FREDY,LOPEZ URENA/ILICH FREDY,11/12/2021,11/12/2021,LIM/JAU,514.67,0,514.67,RECURSOS ORDINARIOS,MESA DIRECTIVA
LOPEZ URENA/ILICH FREDY,LOPEZ URENA/ILICH FREDY,21/12/2021,22/12/2021,JAU/LIM/JAU,992.56,0,992.56,RECURSOS ORDINARIOS,MESA DIRECTIVA
LUQUE IBARRA/RUTH,LUQUE IBARRA/RUTH,03/12/2021,03/12/2021,CUZ/LIM,481.06,0,481.06,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTINEZ TALAVERA/PEDRO EDWIN,MARTINEZ TALAVERA/PEDRO EDWIN,09/12/2021,12/12/2021,LIM/AQP/LIM,1002.37,0,1002.37,RECURSOS ORDINARIOS,MESA DIRECTIVA
MARTINEZ TALAVERA/PEDRO EDWIN,MARTINEZ TALAVERA/PEDRO EDWIN,22/12/2021,26/12/2021,LIM/AQP/LIM,1002.37,0,1002.37,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA HERMOSILLA/ELIZABETH,MEDINA HERMOSILLA/ELIZABETH,05/12/2021,05/12/2021,HUU-LIM,370.4,0,370.4,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA MINAYA/ESDRAS RICARDO,MEDINA MINAYA/ESDRAS RICARDO,05/12/2021,05/12/2021,AQP/LIM,487.7,0,487.7,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTALVO CUBAS/SEGUNDO TORIBIO,MONTALVO CUBAS/SEGUNDO TORIBIO,10/12/2021,12/12/2021,LIM/CIX/LIM,997.68,0,997.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTALVO CUBAS/SEGUNDO TORIBIO,MONTALVO CUBAS/SEGUNDO TORIBIO,23/12/2021,04/01/2022,LIM/JAE/LIM,992.56,0,992.56,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTEZA FACHO/SILVIA MARIA,MONTEZA FACHO/SILVIA MARIA,02/12/2021,04/12/2021,JAE/LIM/JAE,989.69,0,989.69,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTEZA FACHO/SILVIA MARIA,MONTEZA FACHO/SILVIA MARIA,11/12/2021,13/12/2021,LIM/JAE/CIX/LIM,997.68,0,997.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTEZA FACHO/SILVIA MARIA,MONTEZA FACHO/SILVIA MARIA,19/12/2021,09/01/2022,LIM/JAE/LIM,992.56,0,992.56,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ/LESLIE VIVIAN,OLIVOS MARTINEZ/LESLIE VIVIAN,09/12/2021,11/12/2021,LIM/TBP/LIM,997.88,0,997.88,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
