0,1,2,3,4,5,6,7,8,9
MONTALVO CUBAS SEGUNDO TORIBIO,"AÑAMURO QUISPE, GLENY MILAGROS",16/05/2022,20/05/2022,LIMA-AMAZONAS-LIMA,963.31,1514,2477.31,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"ARIAS LAZO, JOSE ERNESTO",14/05/2022,18/05/2022,LIMA-JAUJA-HUANCAVELICA-AYACUCHO-LIMA,1103.47,0,1103.47,RECURSOS ORDINARIOS,MESA DIRECTIVA
AREA DE SERVICIOS AUXILIARES PARLAMENTARIOS,"ARIAS VEIT, JESSICA MONICA",30/05/2022,01/06/2022,LIMA-TARAPOTO-LIMA,702.34,960,1662.34,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE PUEBLOS ANDINOS, AMAZONICOS Y AFROPERUANOS, AMBIENTE Y ECOLOGIA","AUCAPIÑA SONCCO, RUBEN HUGO",31/05/2022,02/06/2022,LIMA-REGION AMAZONAS-LIMA,890.25,0,890.25,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTERO LOPEZ HILDA MARLENY,"BACA CHAVEZ, MANUEL ALEJANDRO",16/05/2022,20/05/2022,LIMA-LAMBAYEQUE-LIMA,950.78,1495.5,2446.28,RECURSOS ORDINARIOS,MESA DIRECTIVA
PADILLA ROMERO JAVIER ROMMEL,"BAHAMONDE CORDOVA, RENZO EFRAIN",16/05/2022,20/05/2022,LIMA-LIMA PROVINCIAS-LIMA,0,1516,1516,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE CULTURA Y PATRIMONIO CULTURAL,"BARRIENTOS GARAY, ALBERTO SAUL",28/05/2022,31/05/2022,LIMA-CUSCO-LIMA,1466.92,1280,2746.92,RECURSOS ORDINARIOS,MESA DIRECTIVA
LUQUE IBARRA RUTH,"BAYONA HUERTA, JUAN SERGIO",16/05/2022,20/05/2022,LIMA-CUSCO-LIMA,1383.57,1456.8,2840.37,RECURSOS ORDINARIOS,MESA DIRECTIVA
VERGARA MENDOZA ELVIS HERNAN,"BECERRIL CARDENAS, JUAN ALBERTO",16/05/2022,20/05/2022,LIMA-UCAYALI-LIMA,822.58,1458,2280.58,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTOYA MANRIQUE JORGE CARLOS,"BERNAL CARRILLO, PERCY GIUGLIANO",19/05/2022,20/05/2022,LIMA-CUSCO-LIMA,616.47,640,1256.47,RECURSOS ORDINARIOS,MESA DIRECTIVA
QUIROZ BARBOZA SEGUNDO TEODOMIRO,"BOCANEGRA VASQUEZ, JORGE YAIR",16/05/2022,20/05/2022,LIMA-CAJAMARCA-LIMA,499.07,1600,2099.07,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPARTIDARIA DE PROTECCION A LA INFANCIA EN EL CONTEXTO DE LA EMERGENCIA SANITARIA,"BOURONCLE HERRERA, JESSICA HAYDE",20/05/2022,23/05/2022,LIMA-LA LIBERTAD-LIMA,863.02,754.33,1617.35,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMIS MULTI DE ANALISIS SEGUIMIENTO COORDINACION Y FORMULACION DE PROPUESTAS PARA EL PROYECTO BINACIONAL PUYANGO TUMBES,"BULLER VIZCARRA, JORGE GUILLERMO",15/05/2022,20/05/2022,LIMA-TUMBES-LIMA,1215.6,1920,3135.6,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL CAPITAL PERU,"BURGA FERNANDEZ, MONICA JIMENA",25/05/2022,29/05/2022,LIMA-LAMBAYEQUE-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL CAPITAL PERU,"BURGA FERNANDEZ, MONICA JIMENA",26/05/2022,29/05/2022,LIMA-LAMBAYEQUE-LIMA,0,1280,1280,RECURSOS ORDINARIOS,MESA DIRECTIVA
MORANTE FIGARI JORGE ALBERTO,"CABANILLAS CHAVEZ, JOSE AUGUSTO",16/05/2022,20/05/2022,LIMA-LORETO-LIMA,0,1592,1592,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMIS MULTI DE ANALISIS SEGUIMIENTO COORDINACION Y FORMULACION DE PROPUESTAS PARA EL PROYECTO BINACIONAL PUYANGO TUMBES,"CABREJOS VELA, RAFAEL AURELIO",15/05/2022,20/05/2022,LIMA-TUMBES-LIMA,1215.6,1920,3135.6,RECURSOS ORDINARIOS,MESA DIRECTIVA
MALAGA TRILLO GEORGE EDWARD,"CACERES BARTRA, GONZALO DANIEL",18/05/2022,20/05/2022,LIMA-IQUITOS-LIMA,875.68,884,1759.68,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CALDERON MENOR, DENIS JAKSON",14/05/2022,18/05/2022,"LIMA-JUNIN, HUANCAVELICA,AYACUCHO-LIMA",532.9,1599.6,2132.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
PICON QUEDO LUIS RAUL,"CAMPOS MARTINEZ, RENATO ALEJANDRO",16/05/2022,20/05/2022,LIMA-HUANUCO-LIMA,643.62,1600,2243.62,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"CAMPOS SEGURA, GILMER",16/05/2022,20/05/2022,LIMA-CAJAMARCA-LIMA,0,1595,1595,RECURSOS ORDINARIOS,MESA DIRECTIVA
TACURI VALDIVIA GERMAN ADOLFO,"CARDENAS DEL PINO, STEPHANIE SCARLET",16/05/2022,20/05/2022,LIMA-AYACUCHO-LIMA,0,1407,1407,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE ECONOMIA, BANCA, FINANZAS E INTELIGENCIA FINANCIERA","CARRION RICHARDSON, JOSE IGNACIO",27/05/2022,30/05/2022,LIMA-TACNA-LIMA,1072.05,640,1712.05,RECURSOS ORDINARIOS,MESA DIRECTIVA
TERCERA VICEPRESIDENCIA,"CASTILLO CHANDUVI, GIULIANA ELIZABETH",20/05/2022,23/05/2022,LIMA-PIURA-LIMA,1085.96,1089.3,2175.26,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUINAGA RECUENCO ALEJANDRO AURELIO,"CASTILLO CORDERO, CARLOS DAVID",16/05/2022,20/05/2022,LIMA-LAMBAYEQUE-LIMA,891.03,1600,2491.03,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CASTRO ROSSELL, MARCO ALEJANDRO",14/05/2022,18/05/2022,"LIMA-JUNIN,HUANCAVELICA,AYACUHO-LIMA",891.47,1600,2491.47,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CASTRO ROSSELL, MARCO ALEJANDRO",30/05/2022,01/06/2022,LIMA-TARAPOTO-LIMA,795.86,960,1755.86,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE PUEBLOS ANDINOS, AMAZONICOS Y AFROPERUANOS, AMBIENTE Y ECOLOGIA","CAYLLAHUA QUISPE, MARY LUZ",31/05/2022,02/06/2022,LIMA-REGION AMAZONAS-LIMA,890.25,0,890.25,RECURSOS ORDINARIOS,MESA DIRECTIVA
LIMACHI QUISPE NIEVES ESMERALDA,"CCALLI CCALLI, EMMA BETSI",16/05/2022,20/05/2022,LIMA-TACNA-LIMA,1049.65,1437.5,2487.15,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYMUNDO MERCADO EDGARD CORNELIO,"CHANCA ARRIOLA, JORGE ROQUE",16/05/2022,20/05/2022,LIMA-JUNIN-LIMA,1299.03,1305.54,2604.57,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE CULTURA Y PATRIMONIO CULTURAL,"CHATI QUISPE, GUIDO ERNESTO",28/05/2022,31/05/2022,LIMA-CUSCO-LIMA,1466.92,1280,2746.92,RECURSOS ORDINARIOS,MESA DIRECTIVA
BURGOS OLIVEROS JUAN BARTOLOME,"CHAVARRY GUTIERREZ, LUIS ALBERTO",16/05/2022,20/05/2022,LIMA-LA LIBERTAD-LIMA,496.83,1576.7,2073.53,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"CHAVEZ BURGOS, ALFREDO MARION",23/05/2022,23/05/2022,LIMA-CHINCHA-LIMA,0,320,320,RECURSOS ORDINARIOS,MESA DIRECTIVA
PADILLA ROMERO JAVIER ROMMEL,"CHAVEZ DIAZ, JHAROL JHAIRO",16/05/2022,20/05/2022,LIMA-LIMA PROVINCIAS-LIMA,0,1563,1563,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"CHAVEZ MIRANDA, GERSON ABIU",16/05/2022,20/05/2022,LIMA-CAJAMARCA-LIMA,986.17,1553,2539.17,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA HERMOSILLA ELIZABETH SARA,"CHUNGA PALACIOS, WALTER FIDEL",16/05/2022,20/05/2022,LIMA-HUANUCO-LIMA,425.07,1600,2025.07,RECURSOS ORDINARIOS,MESA DIRECTIVA
REVILLA VILLANUEVA CESAR MANUEL,"CIEZA ARAMBULO, JUAN DIEGO",16/05/2022,20/05/2022,LIMA-PIURA-LIMA,944.29,1524,2468.29,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RAMIREZ ALEX RANDU,"CIPRIAN QUICHCA, LUIS MIGUEL",16/05/2022,20/05/2022,LIMA-AYACUCHO-LIMA,942.75,1545,2487.75,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE EDUCACION, JUVENTUD Y DEPORTE","COBARRUBIA VASQUEZ, ROY KENYO",27/05/2022,01/06/2022,LIMA-AREQUIPA-LIMA,871.89,1920,2791.89,RECURSOS ORDINARIOS,MESA DIRECTIVA
MOYANO DELGADO MARTHA LUPE,"CONDEZO DAVILA, AURELIA SAYDA",16/05/2022,20/05/2022,LIMA-AREQUIPA-LIMA,717.74,960.3,1678.04,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA MINAYA ESDRAS RICARDO,"CONDORI QUISPE, DEYSI KARINA",16/05/2022,20/05/2022,LIMA-AREQUIPA-LIMA,1505.65,1582.9,3088.55,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RAMIREZ ALEX RANDU,"CONTRERAS LUJAN, NELIDA LIZBETH",16/05/2022,20/05/2022,LIMA-AYACUCHO-LIMA,942.75,1600,2542.75,RECURSOS ORDINARIOS,MESA DIRECTIVA
CASTILLO RIVAS EDUARDO ENRIQUE,"CORNEJO ZAVALETA, KARIN GISELA",16/05/2022,20/05/2022,LIMA-AREQUIPA-LIMA,982.96,1600,2582.96,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CORREA ALAMO, MIRTHA ELIZABETH",14/05/2022,18/05/2022,"LIMA-JUNIN,HUANCAVELICA,AYACUHO-LIMA",891.47,1280,2171.47,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZA CASTILLO AMERICO,"CORREA LABAN, LELIS LEONARDI",16/05/2022,20/05/2022,LIMA-CAJAMARCA-LIMA,1190.96,1600,2790.96,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE LUIS ROBERTO,"CRUZ VARGAS, KATHERINE MARITA DANY",16/05/2022,20/05/2022,LIMA-LA LIBERTAD-LIMA,863.25,1580.9,2444.15,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE LUIS ROBERTO,"CRUZATE APONTE, GIANLUCA STEFANO",16/05/2022,20/05/2022,LIMA-LA LIBERTAD-LIMA,800.67,1599.4,2400.07,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE SALUD Y POBLACION,"CUBA GARCIA, HERBERTH ULISES",22/05/2022,25/05/2022,LIMA-AREQUIPA-LIMA,746.58,1270,2016.58,RECURSOS ORDINARIOS,MESA DIRECTIVA
BALCAZAR ZELADA JOSE MARIA,"CUEVA AREVALO, JERSON EDUARDO",16/05/2022,20/05/2022,LIMA-LAMBAYEQUE-LIMA,991.15,1600,2591.15,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL CAPITAL PERU,"DAVILA QUEVEDO, JAVIER ENRIQUE",25/05/2022,29/05/2022,LIMA-LAMBAYEQUE-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL CAPITAL PERU,"DAVILA QUEVEDO, JAVIER ENRIQUE",26/05/2022,29/05/2022,LIMA-LAMBAYEQUE-LIMA,894.73,1280,2174.73,RECURSOS ORDINARIOS,MESA DIRECTIVA
BARBARAN REYES ROSANGELA ANDREA,"DAVILA VILCHEZ, CHRISTIAN EDWIN",16/05/2022,20/05/2022,LIMA-LIMA-LIMA,0,570.7,570.7,RECURSOS ORDINARIOS,MESA DIRECTIVA
AREA DE SERVICIOS AUXILIARES PARLAMENTARIOS,"DE LA CRUZ ESPIRITU, NANCY MARIA",30/05/2022,01/06/2022,LIMA-TARAPOTO-LIMA,702.34,960,1662.34,RECURSOS ORDINARIOS,MESA DIRECTIVA
AZURIN LOAYZA ALFREDO,"DEL PINO FRANCO, JULIO CESAR",16/05/2022,20/05/2022,LIMA-PIURA-LIMA,1053.94,1600,2653.94,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ JORGE SAMUEL,"DELZO PONCE, ROSEMARIE EDITH",16/05/2022,20/05/2022,LIMA-MOQUEGUA-LIMA,1309.79,1546,2855.79,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE DEFENSA NACIONAL, ORDEN INTERNO, DESARROLLO ALTERNATIVO Y LUCHA CONTRA LAS DROGAS","DENEGRI BARRETO, ROSSANA MARIA",09/05/2022,10/05/2022,LIMA-BAGUA-AMAZONAS-LIMA,1446.35,362.5,1808.85,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPARTIDARIA DE PROTECCION A LA INFANCIA EN EL CONTEXTO DE LA EMERGENCIA SANITARIA,"DEZA BATALLANOS, MARIA GRETA",20/05/2022,23/05/2022,LIMA-LA LIBERTAD-LIMA,863.02,960,1823.02,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPARTIDARIA CONMEMORATIVA DEL BICENTENARIO DE LA INDEPENDENCIA DEL PERU,"DEZA CORREA, MARIA GREGORIA",25/05/2022,28/05/2022,LIMA-LAMBAYEQUE-LIMA,987.95,1600,2587.95,RECURSOS ORDINARIOS,MESA DIRECTIVA
JULON IRIGOIN ELVA EDHIT,"DIAZ DIAZ, MONICA ANABEL",16/05/2022,20/05/2022,LIMA-CAJAMARCA-LIMA,1040.85,1561,2601.85,RECURSOS ORDINARIOS,MESA DIRECTIVA
ECHEVERRIA RODRIGUEZ HAMLET,"DIAZ MEGO, VICTOR",16/05/2022,20/05/2022,LIMA-CAJAMARCA-LIMA,803.99,1600,2403.99,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"DUEÑAS DE LA CRUZ, VICTOR HUGO",23/05/2022,25/05/2022,LIMA-PIURA-LIMA,930.17,960,1890.17,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"DUEÑAS DE LA CRUZ, VICTOR HUGO",30/05/2022,31/05/2022,LIMA-CUSCO-LIMA,855.21,640,1495.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE DEFENSA NACIONAL, ORDEN INTERNO, DESARROLLO ALTERNATIVO Y LUCHA CONTRA LAS DROGAS","ELIAS FIGUEROA, CARLOS ALBERTO",09/05/2022,10/05/2022,LIMA-BAGUA-AMAZONAS-LIMA,1446.35,636.2,2082.55,RECURSOS ORDINARIOS,MESA DIRECTIVA
ZETA CHUNGA CRUZ MARIA,"ENCINAS FERREYRA, LOURDES PAOLA",16/05/2022,20/05/2022,LIMA-PIURA-LIMA,1050.34,1600,2650.34,RECURSOS ORDINARIOS,MESA DIRECTIVA
TAIPE CORONADO MARIA ELIZABETH,"ENCISO HERRERA, MIRTHA",16/05/2022,19/05/2022,LIMA-APURIMAC-LIMA,1069.87,556,1625.87,RECURSOS ORDINARIOS,MESA DIRECTIVA
TAIPE CORONADO MARIA ELIZABETH,"ENCISO HERRERA, MIRTHA",20/05/2022,20/05/2022,LIMA-APURIMAC-LIMA,711.24,320,1031.24,RECURSOS ORDINARIOS,MESA DIRECTIVA
DEPARTAMENTO DE SERVICIOS GENERALES,"ESCAJADILLO VIVANCO, LUIS FERNANDO",23/05/2022,23/05/2022,LIMA-CHINCHA-LIMA,0,320,320,RECURSOS ORDINARIOS,MESA DIRECTIVA
WILLIAMS ZAPATA JOSE DANIEL,"ESCRIBA ZUÑIGA, CRISTHIAN LEONARDO",16/05/2022,20/05/2022,LIMA-LIMA METROPOLITANA-LIMA,0,1056.9,1056.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYES CAM ABEL AUGUSTO,"ESPINOZA CANALES, CATHERINE JAZMIN",16/05/2022,20/05/2022,LIMA-HUANUCO-LIMA,525.91,1221.5,1747.41,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE CONSTITUCION Y REGLAMENTO,"ESPINOZA FLORES, RODRIGO ALONSO",18/05/2022,20/05/2022,LIMA-AREQUIPA-LIMA,548.46,960,1508.46,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA HERMOSILLA ELIZABETH SARA,"FALLA VILLEGAS, ELIAS JHON",16/05/2022,20/05/2022,LIMA-HUANUCO-LIMA,425.07,1582,2007.07,RECURSOS ORDINARIOS,MESA DIRECTIVA
UGARTE MAMANI JHAKELINE KATY,"FELICES VILLAFUERTE, WILBER SILVESTRE",16/05/2022,20/05/2022,LIMA-CUSCO-LIMA,1517.66,1600,3117.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
PICON QUEDO LUIS RAUL,"FERNANDEZ GUEVARA, ALAN VICTOR MANUEL",16/05/2022,20/05/2022,LIMA-HUANUCO-LIMA,643.62,1600,2243.62,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ JORGE SAMUEL,"FERREL ZEBALLOS, WILDOR JULIO",16/05/2022,20/05/2022,LIMA-MOQUEGUA-LIMA,946.49,1512,2458.49,RECURSOS ORDINARIOS,MESA DIRECTIVA
CUTIPA CCAMA VICTOR RAUL,"FLORES CONDORI, YAMILA ROCIO",16/05/2022,20/05/2022,LIMA-MOQUEGUA-LIMA,664.98,1600,2264.98,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE DESCENTRALIZACION, REGIONALIZACION, GOBIERNOS LOCALES Y MODERNIZACION DE LA GESTION DEL ESTADO","FLORES VARGAS, JOSE",15/05/2022,19/05/2022,LIMA-AREQUIPA-LIMA,1050.53,1061.5,2112.03,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO PALACIOS WILSON,"GALLEGOS PALIZA, MARIO FRANCISCO",16/05/2022,20/05/2022,LIMA-HUANCAVELICA-LIMA,1191.78,1021.8,2213.58,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTEZA FACHO SILVIA MARIA,"GALVEZ SANCHEZ, CARLOS EDUARDO",16/05/2022,20/05/2022,LIMA-CAJAMARCA-LIMA,1264.22,1600,2864.22,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMIS INV SOBRE ATENCIÓN A NIÑOS Y FAMILIAS AFECTADAS CON EXCESO DE PLOMO EN SANGRE EN ZONAS MINERAS DE PASCO Y EL PERU,"GAONA HUAMAN, JUAN CARLOS",23/05/2022,25/05/2022,LIMA-PIURA-LIMA,787.74,960,1747.74,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE DEFENSA NACIONAL, ORDEN INTERNO, DESARROLLO ALTERNATIVO Y LUCHA CONTRA LAS DROGAS","GARCIA BALLADARES, OSWALDO CORNELIO",09/05/2022,10/05/2022,LIMA-BAGUA-AMAZONAS-LIMA,1446.35,568,2014.35,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE DEFENSA NACIONAL, ORDEN INTERNO, DESARROLLO ALTERNATIVO Y LUCHA CONTRA LAS DROGAS","GARCIA BALLADARES, OSWALDO CORNELIO",11/05/2022,15/05/2022,LIMA-BAGUA-AMAZONAS-LIMA,0,317,317,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION ESPECIAL MULTIPARTIDARIA CONMEMORATIVA DEL BICENTENARIO DE LA INDEPENDENCIA DEL PERU,"GAVILAN TELLO, JORGE",25/05/2022,28/05/2022,LIMA-LAMBAYEQUE-LIMA,987.95,1600,2587.95,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALVA ROJAS CARLOS ENRIQUE,"GELDRES ALVA, ISAAC ESTEBAN",16/05/2022,20/05/2022,LIMA-LA LIBERTAD-LIMA,649.55,1600,2249.55,RECURSOS ORDINARIOS,MESA DIRECTIVA
MALAGA TRILLO GEORGE EDWARD,"GONZÁLES FABIAN, ANGEL GABRIEL",18/05/2022,20/05/2022,LIMA-IQUITOS-LIMA,0,538,538,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
