0,1,2,3,4,5,6,7,8,9
COMISION DE ENERGIA Y MINAS,"ARANCIBIA ARROYO, CARLOS EDUARDO",06/09/2021,07/09/2021,LIMA-CUSCO-LIMA,1507.44,640,2147.44,RECURSOS ORDINARIOS,MESA DIRECTIVA
ALVA ROJAS CARLOS ENRIQUE,"ARCA VALERA, RUBER JHANS",20/09/2021,24/09/2021,LIMA-LA LIBERTAD-LIMA,1082.27,775.7,1857.97,RECURSOS ORDINARIOS,MESA DIRECTIVA
GARCIA CORREA IDELSO MANUEL,"ARRIETA GUERRERO, CESAR AUGUSTO",20/09/2021,24/09/2021,LIMA-PIURA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTERO LOPEZ HILDA MARLENY,"BACA CHAVEZ, MANUEL ALEJANDRO",20/09/2021,24/09/2021,LIMA-LAMBAYEQUE-LIMA,1002.39,1420,2422.39,RECURSOS ORDINARIOS,MESA DIRECTIVA
PADILLA ROMERO JAVIER ROMMEL,"BAHAMONDE CORDOVA, RENZO EFRAIN",20/09/2021,24/09/2021,LIMA-LIMA PROVINCIAS-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"BARTUREN NUÑEZ, ANGELICA MARIA",20/09/2021,24/09/2021,LIMA-CAJAMARCA-LIMA,899.49,1281.5,2180.99,RECURSOS ORDINARIOS,MESA DIRECTIVA
VENTURA ANGEL HECTOR JOSE,"BAZAN VASQUEZ, BRUCE JEREMY",20/09/2021,24/09/2021,LIMA-TUMBES-LIMA,1201.34,1600,2801.34,RECURSOS ORDINARIOS,MESA DIRECTIVA
VERGARA MENDOZA ELVIS HERNAN,"BECERRIL CARDENAS, JUAN ALBERTO",20/09/2021,24/09/2021,LIMA-UCAYALI-LIMA,924.24,1427,2351.24,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE DESCENTRALIZACION, REGIONALIZACION, GOBIERNOS LOCALES Y MODERNIZACION DE LA GESTION DEL ESTADO","BELLO RODRIGUEZ, RENSON JAIME",12/09/2021,15/09/2021,LIMA-LAMBAYEQUE-LIMA,1436.21,737.5,2173.71,RECURSOS ORDINARIOS,MESA DIRECTIVA
DEPARTAMENTO DE SERVICIOS GENERALES,"BENDEZU QUISPE, GABRIEL RAFAEL",17/09/2021,18/09/2021,LIMA-ANCASH-LIMA,0,549,549,RECURSOS ORDINARIOS,MESA DIRECTIVA
CICCIA VASQUEZ MIGUEL ANGEL,"BLANCO CALDERON, MIGUEL ANGEL",20/09/2021,24/09/2021,LIMA-PIURA-LIMA,1197.09,1600,2797.09,RECURSOS ORDINARIOS,MESA DIRECTIVA
QUIROZ BARBOZA SEGUNDO TEODOMIRO,"BOCANEGRA VASQUEZ, JORGE YAIR",20/09/2021,24/09/2021,LIMA-CAJAMARCA-LIMA,688.05,1600,2288.05,RECURSOS ORDINARIOS,MESA DIRECTIVA
LIZARZABURU LIZARZABURU JUAN CARLOS MARTIN,"BRAVO ALCANTARA, BELICA JULIA",20/09/2021,24/09/2021,LIMA-LIMA - RESIDENTES EN EL EXT.-LIMA,0,511.7,511.7,RECURSOS ORDINARIOS,MESA DIRECTIVA
WILLIAMS ZAPATA JOSE DANIEL,"BUSTINZA SAMANEZ, WILBER FELIX",20/09/2021,24/09/2021,LIMA-LIMA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
MORANTE FIGARI JORGE ALBERTO,"CABANILLAS CHAVEZ, JOSE AUGUSTO",20/09/2021,24/09/2021,LIMA-LORETO-LIMA,1351.82,1274,2625.82,RECURSOS ORDINARIOS,MESA DIRECTIVA
QUISPE MAMANI WILSON RUSBEL,"CACERES ALVAREZ, LUCERO PAMELA",20/09/2021,24/09/2021,LIMA-PUNO-LIMA,785.99,1600,2385.99,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ JORGE SAMUEL,"CAHUANA QUISPE, MARLENE BERTHA",20/09/2021,24/09/2021,LIMA-MOQUEGUA-LIMA,842.59,1600,2442.59,RECURSOS ORDINARIOS,MESA DIRECTIVA
TACURI VALDIVIA GERMAN ADOLFO,"CARDENAS DEL PINO, STEPHANIE SCARLET",20/09/2021,24/09/2021,LIMA-AYACUCHO-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
"COMISION DE DESCENTRALIZACION, REGIONALIZACION, GOBIERNOS LOCALES Y MODERNIZACION DE LA GESTION DEL ESTADO","CARDENAS PERAUNA, MARIA MERCEDES",12/09/2021,15/09/2021,LIMA-LAMBAYEQUE-LIMA,1436.21,566.9,2003.11,RECURSOS ORDINARIOS,MESA DIRECTIVA
TRIGOZO REATEGUI CHERYL,"CARRION MELITON, LEIFER MIGUEL",20/09/2021,24/09/2021,LIMA-SAN MARTINDEL-LIMA,1277.85,1440,2717.85,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUERO GUTIERREZ MARIA ANTONIETA,"CARY CARI, LIZARDO GREGORIO",20/09/2021,24/09/2021,LIMA-AREQUIPA-LIMA,597.72,985.4,1583.12,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE TRANSPORTES Y COMUNICACIONES,"CASTILLO CALIZAYA, JULIO CESAR",25/09/2021,28/09/2021,LIMA-CUSCO-LIMA,933.88,997.5,1931.38,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUINAGA RECUENCO ALEJANDRO AURELIO,"CASTILLO CORDERO, CARLOS DAVID",20/09/2021,24/09/2021,LIMA-LAMBAYEQUE-LIMA,1180.89,1537,2717.89,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CASTRO ROSSELL, MARCO ALEJANDRO",22/09/2021,25/09/2021,LIMA-LA LIBERTAD-LIMA,669.64,1280,1949.64,RECURSOS ORDINARIOS,MESA DIRECTIVA
QUITO SARMIENTO BERNARDO JAIME,"CENTENO HUAMANI, DARIO MANUEL",20/09/2021,24/09/2021,LIMA-AREQUIPA-LIMA,1192.89,789.9,1982.79,RECURSOS ORDINARIOS,MESA DIRECTIVA
JUAREZ CALLE HEIDY LISBETH,"CHAFLOQUE DOMINGUEZ, MIGUEL ANGEL",20/09/2021,24/09/2021,LIMA-PIURA-LIMA,1347.58,1600,2947.58,RECURSOS ORDINARIOS,MESA DIRECTIVA
ECHEVERRIA RODRIGUEZ HAMLET,"CHAMAYA BECERRA, OLINDA",20/09/2021,24/09/2021,LIMA-CAJAMARCA-LIMA,649.27,1098,1747.27,RECURSOS ORDINARIOS,MESA DIRECTIVA
BURGOS OLIVEROS JUAN BARTOLOME,"CHAVARRY GUTIERREZ, LUIS ALBERTO",20/09/2021,24/09/2021,LIMA-LA LIBERTAD-LIMA,730.61,1591,2321.61,RECURSOS ORDINARIOS,MESA DIRECTIVA
PADILLA ROMERO JAVIER ROMMEL,"CHAVEZ DIAZ, JHAROL JHAIRO",20/09/2021,24/09/2021,LIMA-LIMA PROVINCIAS-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYES CAM ABEL AUGUSTO,"CHAVEZ LUME, PERCY ANIBAL",20/09/2021,24/09/2021,LIMA-HUANUCO-LIMA,476.45,1376.5,1852.95,RECURSOS ORDINARIOS,MESA DIRECTIVA
RAMIREZ GARCIA TANIA ESTEFANY,"CHAVEZ MIRANDA, GERSON ABIU",20/09/2021,24/09/2021,LIMA-CAJAMARCA-LIMA,899.49,1307,2206.49,RECURSOS ORDINARIOS,MESA DIRECTIVA
PALACIOS HUAMAN MARGOT,"CHIHUALA PECHE, JAIME LUIS",20/09/2021,24/09/2021,LIMA-AYACUCHO-LIMA,659.81,607.4,1267.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION AGRARIA,"CHIRINOS MARTINEZ, JOSE CARLOS",15/09/2021,17/09/2021,LIMA-PIURA-LIMA,983.06,501.5,1484.56,RECURSOS ORDINARIOS,MESA DIRECTIVA
ZETA CHUNGA CRUZ MARIA,"CHOQUEHUANCA GARCIA, KARINA",20/09/2021,24/09/2021,LIMA-PIURA-LIMA,736.13,1600,2336.13,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA HERMOSILLA ELIZABETH SARA,"CHUNGA PALACIOS, WALTER FIDEL",20/09/2021,24/09/2021,LIMA-HUANUCO-LIMA,476.45,1240,1716.45,RECURSOS ORDINARIOS,MESA DIRECTIVA
REVILLA VILLANUEVA CESAR MANUEL,"CIEZA ARAMBULO, JUAN DIEGO",20/09/2021,24/09/2021,LIMA-PIURA-LIMA,1218.69,1600,2818.69,RECURSOS ORDINARIOS,MESA DIRECTIVA
FLORES RAMIREZ ALEX RANDU,"CIPRIAN QUICHCA, LUIS MIGUEL",20/09/2021,24/09/2021,LIMA-AYACUCHO-LIMA,697.78,1564,2261.78,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES GONZALES ALEX ANTONIO,"CONDORI PACHECO, JORGE ALBERTO",20/09/2021,24/09/2021,LIMA-AREQUIPA-LIMA,674.98,774.5,1449.48,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA MINAYA ESDRAS RICARDO,"CONDORI QUISPE, DEYSI KARINA",20/09/2021,24/09/2021,LIMA-AREQUIPA-LIMA,958.07,1600,2558.07,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,"CORREA ALAMO, MIRTHA ELIZABETH",22/09/2021,25/09/2021,LIMA-LA LIBERTAD-LIMA,669.64,1280,1949.64,RECURSOS ORDINARIOS,MESA DIRECTIVA
HERRERA MAMANI FERNANDO MARIO,"COZ CAQUI, JOSUE BERNABE",20/09/2021,24/09/2021,LIMA-TACNA-LIMA,757.06,1583.5,2340.56,RECURSOS ORDINARIOS,MESA DIRECTIVA
KAMICHE MORANTE LUIS ROBERTO,"CRUZ VARGAS, KATHERINE MARITA DANY",20/09/2021,24/09/2021,LIMA-LA LIBERTAD-LIMA,529.97,1369.69,1899.66,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE PRESUPUESTO Y CUENTA GENERAL DE LA REPUBLICA,"CRUZALEGUI GUADIAMOS, JORGE IVAN",20/09/2021,22/09/2021,LIMA-TRUJILLO-LIMA,370.31,303.9,674.21,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION DE PRESUPUESTO Y CUENTA GENERAL DE LA REPUBLICA,"CUBA GARCIA, HERNAN PIERO",19/09/2021,22/09/2021,LIMA-LA LIBERTAD-LIMA,970.38,1280,2250.38,RECURSOS ORDINARIOS,MESA DIRECTIVA
ECHEVERRIA RODRIGUEZ HAMLET,"DEL CARPIO LEMA, LUISAO BETINHO",20/09/2021,24/09/2021,LIMA-CAJAMARCA-LIMA,649.27,1600,2249.27,RECURSOS ORDINARIOS,MESA DIRECTIVA
BAZAN CALDERON DIEGO ALONSO FERNANDO,"DIAZ GAMONAL, PATRICIA DEL PILAR",20/09/2021,24/09/2021,LIMA-LA LIBERTAD-LIMA,620.18,1600,2220.18,RECURSOS ORDINARIOS,MESA DIRECTIVA
TACURI VALDIVIA GERMAN ADOLFO,"DIBURGA CUBA, JACK JOSEPH",20/09/2021,24/09/2021,LIMA-AYACUCHO-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDERO JON TAY LUIS GUSTAVO,"ELGUERA MENA, JUAN CARLOS",20/09/2021,24/09/2021,LIMA-LIMA PROVINCIAS-LIMA,0,898.75,898.75,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA HERMOSILLA ELIZABETH SARA,"ENCARNACIÓN GUERRA, YAHAIRA NILDA",20/09/2021,24/09/2021,LIMA-HUANUCO-LIMA,476.45,1496,1972.45,RECURSOS ORDINARIOS,MESA DIRECTIVA
OFICINA DE COMUNICACIONES,"ESCAJADILLO VIVANCO, LUIS FERNANDO",12/09/2021,12/09/2021,LIMA-CAÑETE-LIMA,0,95,95,RECURSOS ORDINARIOS,MESA DIRECTIVA
ARAGON CARREÑO LUIS ANGEL,"ESPEJO CACERES, PERCY VICTOR",20/09/2021,24/09/2021,LIMA-CUSCO-LIMA,1194.28,1380,2574.28,RECURSOS ORDINARIOS,MESA DIRECTIVA
TAIPE CORONADO MARIA ELIZABETH,"ESQUIVEL BOBADILLA, AUDINA",20/09/2021,24/09/2021,LIMA-APURIMAC-LIMA,1142.34,1048.55,2190.89,RECURSOS ORDINARIOS,MESA DIRECTIVA
COAYLA JUAREZ JORGE SAMUEL,"FERREL ZEBALLOS, WILDOR JULIO",20/09/2021,24/09/2021,LIMA-MOQUEGUA-LIMA,736.03,1600,2336.03,RECURSOS ORDINARIOS,MESA DIRECTIVA
SAAVEDRA CASTERNOQUE HITLER,"FLORES SALCEDO, NELSON RICARDO",20/09/2021,24/09/2021,LIMA-LORETO-LIMA,1442.54,1600,3042.54,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO PALACIOS WILSON,"GALLEGOS PALIZA, MARIO FRANCISCO",20/09/2021,24/09/2021,LIMA-HUANCAVELICA-LIMA,817.14,1600,2417.14,RECURSOS ORDINARIOS,MESA DIRECTIVA
MONTEZA FACHO SILVIA MARIA,"GALVEZ SANCHEZ, CARLOS EDUARDO",20/09/2021,24/09/2021,LIMA-CAJAMARCA-LIMA,1564.24,1600,3164.24,RECURSOS ORDINARIOS,MESA DIRECTIVA
DIAZ MONAGO FREDDY RONALD,"GAONA HUAMAN, JUAN CARLOS",20/09/2021,24/09/2021,LIMA-PASCO-LIMA,476.57,0,476.57,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"GARCIA ESPINOZA, JESUS",20/09/2021,24/09/2021,LIMA-ANCASH-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION AGRARIA,"GARCIA TORREBLANCA, ELVIS STEVENS",15/09/2021,17/09/2021,LIMA-PIURA-LIMA,983.06,434.5,1417.56,RECURSOS ORDINARIOS,MESA DIRECTIVA
BARBARAN REYES ROSANGELA ANDREA,"GIRIO CELI, BERTHA LUZ",20/09/2021,24/09/2021,LIMA-LIMA-LIMA,0,794.5,794.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
UGARTE MAMANI JHAKELINE KATY,"GOMEZ ARBAIZA, ESTHER GISELLA",20/09/2021,24/09/2021,LIMA-CUSCO-LIMA,1237.9,1499.5,2737.4,RECURSOS ORDINARIOS,MESA DIRECTIVA
OLIVOS MARTINEZ LESLIE VIVIAN,"GONZALES NICHO, CINTHYA LILIANA",20/09/2021,24/09/2021,LIMA-LIMA-PROVINCIAS-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
GONZALES DELGADO DIANA CAROLINA,"GONZALES VILLAVICENCIO, BENIGNO",20/09/2021,24/09/2021,LIMA-AREQUIPA-LIMA,727.17,1600,2327.17,RECURSOS ORDINARIOS,MESA DIRECTIVA
CORDOVA LOBATON MARIA JESSICA,"GONZALEZ IBAÑEZ, ALICIA",20/09/2021,24/09/2021,LIMA-LAMBAYEQUE-LIMA,890.9,1580.7,2471.6,RECURSOS ORDINARIOS,MESA DIRECTIVA
AGUINAGA RECUENCO ALEJANDRO AURELIO,"GRADOS GARCIA, MIGUEL ALBERTO",20/09/2021,24/09/2021,LIMA-LAMBAYEQUE-LIMA,1248.7,1600,2848.7,RECURSOS ORDINARIOS,MESA DIRECTIVA
PRESIDENCIA,GRANDEZ CLAVO MARCOS,22/09/2021,25/09/2021,LIMA-LA LIBERTAD-LIMA,669.64,1260,1929.64,RECURSOS ORDINARIOS,MESA DIRECTIVA
PORTALATINO AVALOS KELLY ROXANA,"GREGORIO TREJO, NELSON JENNY",20/09/2021,24/09/2021,LIMA-ANCASH-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
DAVILA ATANACIO PASION NEOMIDAS,"GUZMAN MORALES, WILLAM ADOLFO",20/09/2021,24/09/2021,LIMA-PASCO-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
QUIROZ BARBOZA SEGUNDO TEODOMIRO,"HEREDIA SANCHEZ, ELMER",20/09/2021,24/09/2021,LIMA-CAJAMARCA-LIMA,688.05,1600,2288.05,RECURSOS ORDINARIOS,MESA DIRECTIVA
INFANTES CASTAÑEDA MERY ELIANA,"HERRERA CABANILLAS, HAROL ENRIQUE",20/09/2021,24/09/2021,LIMA-AMAZONAS-LIMA,1287,1580.5,2867.5,RECURSOS ORDINARIOS,MESA DIRECTIVA
SAAVEDRA CASTERNOQUE HITLER,"HIDALGO ARBILDO, NAHUM",20/09/2021,24/09/2021,LIMA-LORETO-LIMA,1442.54,1600,3042.54,RECURSOS ORDINARIOS,MESA DIRECTIVA
WILLIAMS ZAPATA JOSE DANIEL,"HINOJOSA NAZARIO, MARCO ANTONIO",20/09/2021,24/09/2021,LIMA-LIMA-LIMA,0,1600,1600,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO PALACIOS WILSON,"HUACRE FERNANDEZ, FREDY",20/09/2021,24/09/2021,LIMA-HUANCAVELICA-LIMA,817.14,1582.05,2399.19,RECURSOS ORDINARIOS,MESA DIRECTIVA
SOTO REYES ALEJANDRO,"HUAMAN PAREJA, MELISA",20/09/2021,24/09/2021,LIMA-CUSCO-LIMA,1062.62,1530,2592.62,RECURSOS ORDINARIOS,MESA DIRECTIVA
MEDINA MINAYA ESDRAS RICARDO,"HUAYNASI MAMANI, JULIO VICENTE",20/09/2021,24/09/2021,LIMA-AREQUIPA-LIMA,958.07,1600,2558.07,RECURSOS ORDINARIOS,MESA DIRECTIVA
REVILLA VILLANUEVA CESAR MANUEL,"HUIMAN GONZALES, THOMAS TOMY'S",20/09/2021,24/09/2021,LIMA-PIURA-LIMA,1218.69,1600,2818.69,RECURSOS ORDINARIOS,MESA DIRECTIVA
BAZAN CALDERON DIEGO ALONSO FERNANDO,"HURTADO CAPRISTAN, OSCAR BENJAMIN",20/09/2021,24/09/2021,LIMA-LA LIBERTAD-LIMA,673.51,1536.8,2210.31,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES GONZALES ALEX ANTONIO,"IBARRA GARCIA, JULIO CESAR",20/09/2021,24/09/2021,LIMA-AREQUIPA-LIMA,674.98,934,1608.98,RECURSOS ORDINARIOS,MESA DIRECTIVA
PAREDES FONSECA KAROL IVETT,"IBERICO COLLAZOS, JOSE",20/09/2021,24/09/2021,LIMA-SAN MARTINMEMORANDUM N°-LIMA,715.89,1600,2315.89,RECURSOS ORDINARIOS,MESA DIRECTIVA
MORI CELIS JUAN CARLOS,"INUMA TORRES, JOSE ANTONIO",20/09/2021,24/09/2021,LIMA-LORETO-LIMA,837.05,1600,2437.05,RECURSOS ORDINARIOS,MESA DIRECTIVA
COMISION AGRARIA,"IPARRAGUIRRE QUIÑONES, JEAN PIERRE FRANCIS",15/09/2021,17/09/2021,LIMA-PIURA-LIMA,775.43,958,1733.43,RECURSOS ORDINARIOS,MESA DIRECTIVA
REYMUNDO MERCADO EDGARD CORNELIO,"LARA RICAPA, JORGE ISAAC",20/09/2021,24/09/2021,LIMA-JUNIN-LIMA,818.73,1600,2418.73,RECURSOS ORDINARIOS,MESA DIRECTIVA
VENTURA ANGEL HECTOR JOSE,"LAURENTE ESLAVA, HUGO HECTOR",20/09/2021,24/09/2021,LIMA-TUMBES-LIMA,1201.34,1600,2801.34,RECURSOS ORDINARIOS,MESA DIRECTIVA
UGARTE MAMANI JHAKELINE KATY,"LAZARO GONZALEZ, ROBERT ALBERTO",20/09/2021,24/09/2021,LIMA-CUSCO-LIMA,1237.9,1546,2783.9,RECURSOS ORDINARIOS,MESA DIRECTIVA
,,,,,,,,,
